#?PETBL/1.0 SOURCE
#?o name="cp10003-ms-2001"
#?o ucm:code_set_alias="cp10003-ms	ms10003	windows10003	windows-10003"
## Source: WindowsNT/5.01.2600 (Service Pack 1) (Windows XP) (586) MSIE/6.0.2800.1106
#?o license="Public Domain"
0x42	U+0042		# LATIN CAPITAL LETTER B
0x43	U+0043		# LATIN CAPITAL LETTER C
0x43	U+00C7	<-	# LATIN CAPITAL LETTER C WITH CEDILLA
0x44	U+0044		# LATIN CAPITAL LETTER D
0x45	U+0045		# LATIN CAPITAL LETTER E
0x45	U+00C8	<-	# LATIN CAPITAL LETTER E WITH GRAVE
0x45	U+00C9	<-	# LATIN CAPITAL LETTER E WITH ACUTE
0x45	U+00CA	<-	# LATIN CAPITAL LETTER E WITH CIRCUMFLEX
0x45	U+00CB	<-	# LATIN CAPITAL LETTER E WITH DIAERESIS
0x46	U+0046		# LATIN CAPITAL LETTER F
0x47	U+0047		# LATIN CAPITAL LETTER G
0x48	U+0048		# LATIN CAPITAL LETTER H
0x49	U+0049		# LATIN CAPITAL LETTER I
0x49	U+00CC	<-	# LATIN CAPITAL LETTER I WITH GRAVE
0x49	U+00CD	<-	# LATIN CAPITAL LETTER I WITH ACUTE
0x49	U+00CE	<-	# LATIN CAPITAL LETTER I WITH CIRCUMFLEX
0x49	U+00CF	<-	# LATIN CAPITAL LETTER I WITH DIAERESIS
0x4A	U+004A		# LATIN CAPITAL LETTER J
0x4B	U+004B		# LATIN CAPITAL LETTER K
0x4C	U+004C		# LATIN CAPITAL LETTER L
0x4D	U+004D		# LATIN CAPITAL LETTER M
0x4E	U+004E		# LATIN CAPITAL LETTER N
0x4E	U+00D1	<-	# LATIN CAPITAL LETTER N WITH TILDE
0x4F	U+004F		# LATIN CAPITAL LETTER O
0x4F	U+00D2	<-	# LATIN CAPITAL LETTER O WITH GRAVE
0x4F	U+00D3	<-	# LATIN CAPITAL LETTER O WITH ACUTE
0x4F	U+00D4	<-	# LATIN CAPITAL LETTER O WITH CIRCUMFLEX
0x4F	U+00D5	<-	# LATIN CAPITAL LETTER O WITH TILDE
0x4F	U+00D6	<-	# LATIN CAPITAL LETTER O WITH DIAERESIS
0x50	U+0050		# LATIN CAPITAL LETTER P
0x51	U+0051		# LATIN CAPITAL LETTER Q
0x52	U+0052		# LATIN CAPITAL LETTER R
0x52	U+00AE	<-	# REGISTERED SIGN
0x53	U+0053		# LATIN CAPITAL LETTER S
0x54	U+0054		# LATIN CAPITAL LETTER T
0x55	U+0055		# LATIN CAPITAL LETTER U
0x55	U+00D9	<-	# LATIN CAPITAL LETTER U WITH GRAVE
0x55	U+00DA	<-	# LATIN CAPITAL LETTER U WITH ACUTE
0x55	U+00DB	<-	# LATIN CAPITAL LETTER U WITH CIRCUMFLEX
0x55	U+00DC	<-	# LATIN CAPITAL LETTER U WITH DIAERESIS
0x56	U+0056		# LATIN CAPITAL LETTER V
0x57	U+0057		# LATIN CAPITAL LETTER W
0x58	U+0058		# LATIN CAPITAL LETTER X
0x59	U+0059		# LATIN CAPITAL LETTER Y
0x59	U+00DD	<-	# LATIN CAPITAL LETTER Y WITH ACUTE
0x5A	U+005A		# LATIN CAPITAL LETTER Z
0x5B	U+005B		# LEFT SQUARE BRACKET
0x5C	U+005C		# REVERSE SOLIDUS
0x5C	U+20A9	<-	# WON SIGN
0x5D	U+005D		# RIGHT SQUARE BRACKET
0x5E	U+005E		# CIRCUMFLEX ACCENT
0x5F	U+005F		# LOW LINE
0x60	U+0060		# GRAVE ACCENT
0x61	U+0061		# LATIN SMALL LETTER A
0x61	U+00E0	<-	# LATIN SMALL LETTER A WITH GRAVE
0x61	U+00E1	<-	# LATIN SMALL LETTER A WITH ACUTE
0x61	U+00E2	<-	# LATIN SMALL LETTER A WITH CIRCUMFLEX
0x61	U+00E3	<-	# LATIN SMALL LETTER A WITH TILDE
0x61	U+00E4	<-	# LATIN SMALL LETTER A WITH DIAERESIS
0x61	U+00E5	<-	# LATIN SMALL LETTER A WITH RING ABOVE
0x62	U+0062		# LATIN SMALL LETTER B
0x63	U+0063		# LATIN SMALL LETTER C
0x63	U+00E7	<-	# LATIN SMALL LETTER C WITH CEDILLA
0x64	U+0064		# LATIN SMALL LETTER D
0x65	U+0065		# LATIN SMALL LETTER E
0x65	U+00E8	<-	# LATIN SMALL LETTER E WITH GRAVE
0x65	U+00E9	<-	# LATIN SMALL LETTER E WITH ACUTE
0x65	U+00EA	<-	# LATIN SMALL LETTER E WITH CIRCUMFLEX
0x65	U+00EB	<-	# LATIN SMALL LETTER E WITH DIAERESIS
0x66	U+0066		# LATIN SMALL LETTER F
0x67	U+0067		# LATIN SMALL LETTER G
0x68	U+0068		# LATIN SMALL LETTER H
0x69	U+0069		# LATIN SMALL LETTER I
0x69	U+00EC	<-	# LATIN SMALL LETTER I WITH GRAVE
0x69	U+00ED	<-	# LATIN SMALL LETTER I WITH ACUTE
0x69	U+00EE	<-	# LATIN SMALL LETTER I WITH CIRCUMFLEX
0x69	U+00EF	<-	# LATIN SMALL LETTER I WITH DIAERESIS
0x6A	U+006A		# LATIN SMALL LETTER J
0x6B	U+006B		# LATIN SMALL LETTER K
0x6C	U+006C		# LATIN SMALL LETTER L
0x6D	U+006D		# LATIN SMALL LETTER M
0x6E	U+006E		# LATIN SMALL LETTER N
0x6E	U+00F1	<-	# LATIN SMALL LETTER N WITH TILDE
0x6F	U+006F		# LATIN SMALL LETTER O
0x6F	U+00F2	<-	# LATIN SMALL LETTER O WITH GRAVE
0x6F	U+00F3	<-	# LATIN SMALL LETTER O WITH ACUTE
0x6F	U+00F4	<-	# LATIN SMALL LETTER O WITH CIRCUMFLEX
0x6F	U+00F5	<-	# LATIN SMALL LETTER O WITH TILDE
0x6F	U+00F6	<-	# LATIN SMALL LETTER O WITH DIAERESIS
0x70	U+0070		# LATIN SMALL LETTER P
0x71	U+0071		# LATIN SMALL LETTER Q
0x72	U+0072		# LATIN SMALL LETTER R
0x73	U+0073		# LATIN SMALL LETTER S
0x74	U+0074		# LATIN SMALL LETTER T
0x75	U+0075		# LATIN SMALL LETTER U
0x75	U+00F9	<-	# LATIN SMALL LETTER U WITH GRAVE
0x75	U+00FA	<-	# LATIN SMALL LETTER U WITH ACUTE
0x75	U+00FB	<-	# LATIN SMALL LETTER U WITH CIRCUMFLEX
0x75	U+00FC	<-	# LATIN SMALL LETTER U WITH DIAERESIS
0x76	U+0076		# LATIN SMALL LETTER V
0x77	U+0077		# LATIN SMALL LETTER W
0x78	U+0078		# LATIN SMALL LETTER X
0x79	U+0079		# LATIN SMALL LETTER Y
0x79	U+00FD	<-	# LATIN SMALL LETTER Y WITH ACUTE
0x79	U+00FF	<-	# LATIN SMALL LETTER Y WITH DIAERESIS
0x7A	U+007A		# LATIN SMALL LETTER Z
0x7B	U+007B		# LEFT CURLY BRACKET
0x7C	U+007C		# VERTICAL LINE
0x7C	U+00A6	<-	# BROKEN BAR
0x7D	U+007D		# RIGHT CURLY BRACKET
0x7E	U+007E		# TILDE
0x7F	U+007F		# <control>
0x80	U+0080		# <control>
0x81	U+0081		# <control>
0x82	U+0082		# <control>
0x83	U+0083		# <control>
0x84	U+0084		# <control>
0x85	U+0085		# <control>
0x86	U+0086		# <control>
0x87	U+0087		# <control>
0x88	U+0088		# <control>
0x89	U+0089		# <control>
0x8A	U+008A		# <control>
0x8B	U+008B		# <control>
0x8C	U+008C		# <control>
0x8D	U+008D		# <control>
0x8E	U+008E		# <control>
0x8F	U+008F		# <control>
0x90	U+0090		# <control>
0x91	U+0091		# <control>
0x92	U+0092		# <control>
0x93	U+0093		# <control>
0x94	U+0094		# <control>
0x95	U+0095		# <control>
0x96	U+0096		# <control>
0x97	U+0097		# <control>
0x98	U+0098		# <control>
0x99	U+0099		# <control>
0x9A	U+009A		# <control>
0x9B	U+009B		# <control>
0x9C	U+009C		# <control>
0x9D	U+009D		# <control>
0x9E	U+009E		# <control>
0x9F	U+009F		# <control>
0xA0	U+F8E6		# <private>
0xA101	U+003F	->	# QUESTION MARK
0xA102	U+003F	->	# QUESTION MARK
0xA103	U+003F	->	# QUESTION MARK
0xA104	U+003F	->	# QUESTION MARK
0xA105	U+003F	->	# QUESTION MARK
0xA106	U+003F	->	# QUESTION MARK
0xA107	U+003F	->	# QUESTION MARK
0xA108	U+003F	->	# QUESTION MARK
0xA109	U+003F	->	# QUESTION MARK
0xA10A	U+003F	->	# QUESTION MARK
0xA10B	U+003F	->	# QUESTION MARK
0xA10C	U+003F	->	# QUESTION MARK
0xA10D	U+003F	->	# QUESTION MARK
0xA10E	U+003F	->	# QUESTION MARK
0xA10F	U+003F	->	# QUESTION MARK
0xA110	U+003F	->	# QUESTION MARK
0xA111	U+003F	->	# QUESTION MARK
0xA112	U+003F	->	# QUESTION MARK
0xA113	U+003F	->	# QUESTION MARK
0xA114	U+003F	->	# QUESTION MARK
0xA115	U+003F	->	# QUESTION MARK
0xA116	U+003F	->	# QUESTION MARK
0xA117	U+003F	->	# QUESTION MARK
0xA118	U+003F	->	# QUESTION MARK
0xA119	U+003F	->	# QUESTION MARK
0xA11A	U+003F	->	# QUESTION MARK
0xA11B	U+003F	->	# QUESTION MARK
0xA11C	U+003F	->	# QUESTION MARK
0xA11D	U+003F	->	# QUESTION MARK
0xA11E	U+003F	->	# QUESTION MARK
0xA11F	U+003F	->	# QUESTION MARK
0xA120	U+003F	->	# QUESTION MARK
0xA121	U+003F	->	# QUESTION MARK
0xA122	U+003F	->	# QUESTION MARK
0xA123	U+003F	->	# QUESTION MARK
0xA124	U+003F	->	# QUESTION MARK
0xA125	U+003F	->	# QUESTION MARK
0xA126	U+003F	->	# QUESTION MARK
0xA127	U+003F	->	# QUESTION MARK
0xA128	U+003F	->	# QUESTION MARK
0xA129	U+003F	->	# QUESTION MARK
0xA12A	U+003F	->	# QUESTION MARK
0xA12B	U+003F	->	# QUESTION MARK
0xA12C	U+003F	->	# QUESTION MARK
0xA12D	U+003F	->	# QUESTION MARK
0xA12E	U+003F	->	# QUESTION MARK
0xA12F	U+003F	->	# QUESTION MARK
0xA130	U+003F	->	# QUESTION MARK
0xA131	U+003F	->	# QUESTION MARK
0xA132	U+003F	->	# QUESTION MARK
0xA133	U+003F	->	# QUESTION MARK
0xA134	U+003F	->	# QUESTION MARK
0xA135	U+003F	->	# QUESTION MARK
0xA136	U+003F	->	# QUESTION MARK
0xA137	U+003F	->	# QUESTION MARK
0xA138	U+003F	->	# QUESTION MARK
0xA139	U+003F	->	# QUESTION MARK
0xA13A	U+003F	->	# QUESTION MARK
0xA13B	U+003F	->	# QUESTION MARK
0xA13C	U+003F	->	# QUESTION MARK
0xA13D	U+003F	->	# QUESTION MARK
0xA13E	U+003F	->	# QUESTION MARK
0xA140	U+003F	->	# QUESTION MARK
0xA141	U+003F	->	# QUESTION MARK
0xA142	U+003F	->	# QUESTION MARK
0xA143	U+003F	->	# QUESTION MARK
0xA144	U+003F	->	# QUESTION MARK
0xA145	U+003F	->	# QUESTION MARK
0xA146	U+003F	->	# QUESTION MARK
0xA147	U+003F	->	# QUESTION MARK
0xA148	U+003F	->	# QUESTION MARK
0xA149	U+003F	->	# QUESTION MARK
0xA14A	U+003F	->	# QUESTION MARK
0xA14B	U+003F	->	# QUESTION MARK
0xA14C	U+003F	->	# QUESTION MARK
0xA14D	U+003F	->	# QUESTION MARK
0xA14E	U+003F	->	# QUESTION MARK
0xA14F	U+003F	->	# QUESTION MARK
0xA150	U+003F	->	# QUESTION MARK
0xA151	U+003F	->	# QUESTION MARK
0xA152	U+003F	->	# QUESTION MARK
0xA153	U+003F	->	# QUESTION MARK
0xA154	U+003F	->	# QUESTION MARK
0xA155	U+003F	->	# QUESTION MARK
0xA156	U+003F	->	# QUESTION MARK
0xA157	U+003F	->	# QUESTION MARK
0xA158	U+003F	->	# QUESTION MARK
0xA159	U+003F	->	# QUESTION MARK
0xA15A	U+003F	->	# QUESTION MARK
0xA15B	U+003F	->	# QUESTION MARK
0xA15C	U+003F	->	# QUESTION MARK
0xA15D	U+003F	->	# QUESTION MARK
0xA15E	U+003F	->	# QUESTION MARK
0xA15F	U+003F	->	# QUESTION MARK
0xA160	U+003F	->	# QUESTION MARK
0xA161	U+003F	->	# QUESTION MARK
0xA162	U+003F	->	# QUESTION MARK
0xA163	U+003F	->	# QUESTION MARK
0xA164	U+003F	->	# QUESTION MARK
0xA165	U+003F	->	# QUESTION MARK
0xA166	U+003F	->	# QUESTION MARK
0xA167	U+003F	->	# QUESTION MARK
0xA168	U+003F	->	# QUESTION MARK
0xA169	U+003F	->	# QUESTION MARK
0xA16A	U+003F	->	# QUESTION MARK
0xA16B	U+003F	->	# QUESTION MARK
0xA16C	U+003F	->	# QUESTION MARK
0xA16D	U+003F	->	# QUESTION MARK
0xA16E	U+003F	->	# QUESTION MARK
0xA16F	U+003F	->	# QUESTION MARK
0xA170	U+003F	->	# QUESTION MARK
0xA171	U+003F	->	# QUESTION MARK
0xA172	U+003F	->	# QUESTION MARK
0xA173	U+003F	->	# QUESTION MARK
0xA174	U+003F	->	# QUESTION MARK
0xA175	U+003F	->	# QUESTION MARK
0xA176	U+003F	->	# QUESTION MARK
0xA177	U+003F	->	# QUESTION MARK
0xA178	U+003F	->	# QUESTION MARK
0xA179	U+003F	->	# QUESTION MARK
0xA17A	U+003F	->	# QUESTION MARK
0xA17B	U+003F	->	# QUESTION MARK
0xA17C	U+003F	->	# QUESTION MARK
0xA17D	U+003F	->	# QUESTION MARK
0xA17E	U+003F	->	# QUESTION MARK
0xA17F	U+003F	->	# QUESTION MARK
0xA180	U+003F	->	# QUESTION MARK
0xA181	U+003F	->	# QUESTION MARK
0xA182	U+003F	->	# QUESTION MARK
0xA183	U+003F	->	# QUESTION MARK
0xA184	U+003F	->	# QUESTION MARK
0xA185	U+003F	->	# QUESTION MARK
0xA186	U+003F	->	# QUESTION MARK
0xA187	U+003F	->	# QUESTION MARK
0xA188	U+003F	->	# QUESTION MARK
0xA189	U+003F	->	# QUESTION MARK
0xA18A	U+003F	->	# QUESTION MARK
0xA18B	U+003F	->	# QUESTION MARK
0xA18C	U+003F	->	# QUESTION MARK
0xA18D	U+003F	->	# QUESTION MARK
0xA18E	U+003F	->	# QUESTION MARK
0xA18F	U+003F	->	# QUESTION MARK
0xA190	U+003F	->	# QUESTION MARK
0xA191	U+003F	->	# QUESTION MARK
0xA192	U+003F	->	# QUESTION MARK
0xA193	U+003F	->	# QUESTION MARK
0xA194	U+003F	->	# QUESTION MARK
0xA195	U+003F	->	# QUESTION MARK
0xA196	U+003F	->	# QUESTION MARK
0xA197	U+003F	->	# QUESTION MARK
0xA198	U+003F	->	# QUESTION MARK
0xA199	U+003F	->	# QUESTION MARK
0xA19A	U+003F	->	# QUESTION MARK
0xA19B	U+003F	->	# QUESTION MARK
0xA19C	U+003F	->	# QUESTION MARK
0xA19D	U+003F	->	# QUESTION MARK
0xA19E	U+003F	->	# QUESTION MARK
0xA19F	U+003F	->	# QUESTION MARK
0xA1A0	U+003F	->	# QUESTION MARK
0xA1A1	U+3000		# IDEOGRAPHIC SPACE
0xA1A2	U+3001		# IDEOGRAPHIC COMMA
0xA1A3	U+3002		# IDEOGRAPHIC FULL STOP
0xA1A4	U+00B7		# MIDDLE DOT
0xA1A5	U+2025		# TWO DOT LEADER
0xA1A6	U+2026		# HORIZONTAL ELLIPSIS
0xA1A7	U+00A8		# DIAERESIS
0xA1A8	U+3003		# DITTO MARK
0xA1A9	U+00AD		# SOFT HYPHEN
0xA1AA	U+2015		# HORIZONTAL BAR
0xA1AB	U+2225		# PARALLEL TO
0xA1AC	U+FF3C		# FULLWIDTH REVERSE SOLIDUS
0xA1AD	U+223C		# TILDE OPERATOR
0xA1AE	U+2018		# LEFT SINGLE QUOTATION MARK
0xA1AF	U+2019		# RIGHT SINGLE QUOTATION MARK
0xA1B0	U+201C		# LEFT DOUBLE QUOTATION MARK
0xA1B1	U+201D		# RIGHT DOUBLE QUOTATION MARK
0xA1B2	U+3014		# LEFT TORTOISE SHELL BRACKET
0xA1B3	U+3015		# RIGHT TORTOISE SHELL BRACKET
0xA1B4	U+3008		# LEFT ANGLE BRACKET
0xA1B5	U+3009		# RIGHT ANGLE BRACKET
0xA1B6	U+300A		# LEFT DOUBLE ANGLE BRACKET
0xA1B7	U+300B		# RIGHT DOUBLE ANGLE BRACKET
0xA1B8	U+300C		# LEFT CORNER BRACKET
0xA1B9	U+300D		# RIGHT CORNER BRACKET
0xA1BA	U+300E		# LEFT WHITE CORNER BRACKET
0xA1BB	U+300F		# RIGHT WHITE CORNER BRACKET
0xA1BC	U+3010		# LEFT BLACK LENTICULAR BRACKET
0xA1BD	U+3011		# RIGHT BLACK LENTICULAR BRACKET
0xA1BE	U+00B1		# PLUS-MINUS SIGN
0xA1BF	U+00D7		# MULTIPLICATION SIGN
0xA1C0	U+00F7		# DIVISION SIGN
0xA1C1	U+2260		# NOT EQUAL TO
0xA1C2	U+2264		# LESS-THAN OR EQUAL TO
0xA1C3	U+2265		# GREATER-THAN OR EQUAL TO
0xA1C4	U+221E		# INFINITY
0xA1C5	U+2234		# THEREFORE
0xA1C6	U+00B0		# DEGREE SIGN
0xA1C7	U+2032		# PRIME
0xA1C8	U+2033		# DOUBLE PRIME
0xA1C9	U+2103		# DEGREE CELSIUS
0xA1CA	U+212B		# ANGSTROM SIGN
0xA1CB	U+00A2	<-	# CENT SIGN
0xA1CB	U+FFE0		# FULLWIDTH CENT SIGN
0xA1CC	U+00A3	<-	# POUND SIGN
0xA1CC	U+FFE1		# FULLWIDTH POUND SIGN
0xA1CD	U+00A5	<-	# YEN SIGN
0xA1CD	U+FFE5		# FULLWIDTH YEN SIGN
0xA1CE	U+2642		# MALE SIGN
0xA1CF	U+2640		# FEMALE SIGN
0xA1D0	U+2220		# ANGLE
0xA1D1	U+22A5		# UP TACK
0xA1D2	U+2312		# ARC
0xA1D3	U+2202		# PARTIAL DIFFERENTIAL
0xA1D4	U+2207		# NABLA
0xA1D5	U+2261		# IDENTICAL TO
0xA1D6	U+2252		# APPROXIMATELY EQUAL TO OR THE IMAGE OF
0xA1D7	U+00A7		# SECTION SIGN
0xA1D8	U+203B		# REFERENCE MARK
0xA1D9	U+2606		# WHITE STAR
0xA1DA	U+2605		# BLACK STAR
0xA1DB	U+25CB		# WHITE CIRCLE
0xA1DC	U+25CF		# BLACK CIRCLE
0xA1DD	U+25CE		# BULLSEYE
0xA1DE	U+25C7		# WHITE DIAMOND
0xA1DF	U+25C6		# BLACK DIAMOND
0xA1E0	U+25A1		# WHITE SQUARE
0xA1E1	U+25A0		# BLACK SQUARE
0xA1E2	U+25B3		# WHITE UP-POINTING TRIANGLE
0xA1E3	U+25B2		# BLACK UP-POINTING TRIANGLE
0xA1E4	U+25BD		# WHITE DOWN-POINTING TRIANGLE
0xA1E5	U+25BC		# BLACK DOWN-POINTING TRIANGLE
0xA1E6	U+2192		# RIGHTWARDS ARROW
0xA1E7	U+2190		# LEFTWARDS ARROW
0xA1E8	U+2191		# UPWARDS ARROW
0xA1E9	U+2193		# DOWNWARDS ARROW
0xA1EA	U+2194		# LEFT RIGHT ARROW
0xA1EB	U+3013		# GETA MARK
0xA1EC	U+00AB	<-	# LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
0xA1EC	U+226A		# MUCH LESS-THAN
0xA1ED	U+00BB	<-	# RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
0xA1ED	U+226B		# MUCH GREATER-THAN
0xA1EE	U+221A		# SQUARE ROOT
0xA1EF	U+223D		# REVERSED TILDE
0xA1F0	U+221D		# PROPORTIONAL TO
0xA1F1	U+2235		# BECAUSE
0xA1F2	U+222B		# INTEGRAL
0xA1F3	U+222C		# DOUBLE INTEGRAL
0xA1F4	U+2208		# ELEMENT OF
0xA1F5	U+220B		# CONTAINS AS MEMBER
0xA1F6	U+2286		# SUBSET OF OR EQUAL TO
0xA1F7	U+2287		# SUPERSET OF OR EQUAL TO
0xA1F8	U+2282		# SUBSET OF
0xA1F9	U+2283		# SUPERSET OF
0xA1FA	U+222A		# UNION
0xA1FB	U+2229		# INTERSECTION
0xA1FC	U+2227		# LOGICAL AND
0xA1FD	U+2228		# LOGICAL OR
0xA1FE	U+00AC	<-	# NOT SIGN
0xA1FE	U+FFE2		# FULLWIDTH NOT SIGN
0xA1FF	U+003F	->	# QUESTION MARK
0xA201	U+003F	->	# QUESTION MARK
0xA202	U+003F	->	# QUESTION MARK
0xA203	U+003F	->	# QUESTION MARK
0xA204	U+003F	->	# QUESTION MARK
0xA205	U+003F	->	# QUESTION MARK
0xA206	U+003F	->	# QUESTION MARK
0xA207	U+003F	->	# QUESTION MARK
0xA208	U+003F	->	# QUESTION MARK
0xA209	U+003F	->	# QUESTION MARK
0xA20A	U+003F	->	# QUESTION MARK
0xA20B	U+003F	->	# QUESTION MARK
0xA20C	U+003F	->	# QUESTION MARK
0xA20D	U+003F	->	# QUESTION MARK
0xA20E	U+003F	->	# QUESTION MARK
0xA20F	U+003F	->	# QUESTION MARK
0xA210	U+003F	->	# QUESTION MARK
0xA211	U+003F	->	# QUESTION MARK
0xA212	U+003F	->	# QUESTION MARK
0xA213	U+003F	->	# QUESTION MARK
0xA214	U+003F	->	# QUESTION MARK
0xA215	U+003F	->	# QUESTION MARK
0xA216	U+003F	->	# QUESTION MARK
0xA217	U+003F	->	# QUESTION MARK
0xA218	U+003F	->	# QUESTION MARK
0xA219	U+003F	->	# QUESTION MARK
0xA21A	U+003F	->	# QUESTION MARK
0xA21B	U+003F	->	# QUESTION MARK
0xA21C	U+003F	->	# QUESTION MARK
0xA21D	U+003F	->	# QUESTION MARK
0xA21E	U+003F	->	# QUESTION MARK
0xA21F	U+003F	->	# QUESTION MARK
0xA220	U+003F	->	# QUESTION MARK
0xA221	U+003F	->	# QUESTION MARK
0xA222	U+003F	->	# QUESTION MARK
0xA223	U+003F	->	# QUESTION MARK
0xA224	U+003F	->	# QUESTION MARK
0xA225	U+003F	->	# QUESTION MARK
0xA226	U+003F	->	# QUESTION MARK
0xA227	U+003F	->	# QUESTION MARK
0xA228	U+003F	->	# QUESTION MARK
0xA229	U+003F	->	# QUESTION MARK
0xA22A	U+003F	->	# QUESTION MARK
0xA22B	U+003F	->	# QUESTION MARK
0xA22C	U+003F	->	# QUESTION MARK
0xA22D	U+003F	->	# QUESTION MARK
0xA22E	U+003F	->	# QUESTION MARK
0xA22F	U+003F	->	# QUESTION MARK
0xA230	U+003F	->	# QUESTION MARK
0xA231	U+003F	->	# QUESTION MARK
0xA232	U+003F	->	# QUESTION MARK
0xA233	U+003F	->	# QUESTION MARK
0xA234	U+003F	->	# QUESTION MARK
0xA235	U+003F	->	# QUESTION MARK
0xA236	U+003F	->	# QUESTION MARK
0xA237	U+003F	->	# QUESTION MARK
0xA238	U+003F	->	# QUESTION MARK
0xA239	U+003F	->	# QUESTION MARK
0xA23A	U+003F	->	# QUESTION MARK
0xA23B	U+003F	->	# QUESTION MARK
0xA23C	U+003F	->	# QUESTION MARK
0xA23D	U+003F	->	# QUESTION MARK
0xA23E	U+003F	->	# QUESTION MARK
0xA240	U+003F	->	# QUESTION MARK
0xA241	U+003F	->	# QUESTION MARK
0xA242	U+003F	->	# QUESTION MARK
0xA243	U+003F	->	# QUESTION MARK
0xA244	U+003F	->	# QUESTION MARK
0xA245	U+003F	->	# QUESTION MARK
0xA246	U+003F	->	# QUESTION MARK
0xA247	U+003F	->	# QUESTION MARK
0xA248	U+003F	->	# QUESTION MARK
0xA249	U+003F	->	# QUESTION MARK
0xA24A	U+003F	->	# QUESTION MARK
0xA24B	U+003F	->	# QUESTION MARK
0xA24C	U+003F	->	# QUESTION MARK
0xA24D	U+003F	->	# QUESTION MARK
0xA24E	U+003F	->	# QUESTION MARK
0xA24F	U+003F	->	# QUESTION MARK
0xA250	U+003F	->	# QUESTION MARK
0xA251	U+003F	->	# QUESTION MARK
0xA252	U+003F	->	# QUESTION MARK
0xA253	U+003F	->	# QUESTION MARK
0xA254	U+003F	->	# QUESTION MARK
0xA255	U+003F	->	# QUESTION MARK
0xA256	U+003F	->	# QUESTION MARK
0xA257	U+003F	->	# QUESTION MARK
0xA258	U+003F	->	# QUESTION MARK
0xA259	U+003F	->	# QUESTION MARK
0xA25A	U+003F	->	# QUESTION MARK
0xA25B	U+003F	->	# QUESTION MARK
0xA25C	U+003F	->	# QUESTION MARK
0xA25D	U+003F	->	# QUESTION MARK
0xA25E	U+003F	->	# QUESTION MARK
0xA25F	U+003F	->	# QUESTION MARK
0xA260	U+003F	->	# QUESTION MARK
0xA261	U+003F	->	# QUESTION MARK
0xA262	U+003F	->	# QUESTION MARK
0xA263	U+003F	->	# QUESTION MARK
