#?PETBL/1.0 SOURCE
#?o name="cp10008-ms-2001"
#?o ucm:code_set_alias="cp10008-ms	ms10008	windows10008	windows-10008"
## Source: WindowsNT/5.01.2600 (Service Pack 1) (Windows XP) (586) MSIE/6.0.2800.1106
#?o license="Public Domain"
0xBA3C	U+003F	->	# QUESTION MARK
0xBA3D	U+003F	->	# QUESTION MARK
0xBA3E	U+003F	->	# QUESTION MARK
0xBA40	U+003F	->	# QUESTION MARK
0xBA41	U+003F	->	# QUESTION MARK
0xBA42	U+003F	->	# QUESTION MARK
0xBA43	U+003F	->	# QUESTION MARK
0xBA44	U+003F	->	# QUESTION MARK
0xBA45	U+003F	->	# QUESTION MARK
0xBA46	U+003F	->	# QUESTION MARK
0xBA47	U+003F	->	# QUESTION MARK
0xBA48	U+003F	->	# QUESTION MARK
0xBA49	U+003F	->	# QUESTION MARK
0xBA4A	U+003F	->	# QUESTION MARK
0xBA4B	U+003F	->	# QUESTION MARK
0xBA4C	U+003F	->	# QUESTION MARK
0xBA4D	U+003F	->	# QUESTION MARK
0xBA4E	U+003F	->	# QUESTION MARK
0xBA4F	U+003F	->	# QUESTION MARK
0xBA50	U+003F	->	# QUESTION MARK
0xBA51	U+003F	->	# QUESTION MARK
0xBA52	U+003F	->	# QUESTION MARK
0xBA53	U+003F	->	# QUESTION MARK
0xBA54	U+003F	->	# QUESTION MARK
0xBA55	U+003F	->	# QUESTION MARK
0xBA56	U+003F	->	# QUESTION MARK
0xBA57	U+003F	->	# QUESTION MARK
0xBA58	U+003F	->	# QUESTION MARK
0xBA59	U+003F	->	# QUESTION MARK
0xBA5A	U+003F	->	# QUESTION MARK
0xBA5B	U+003F	->	# QUESTION MARK
0xBA5C	U+003F	->	# QUESTION MARK
0xBA5D	U+003F	->	# QUESTION MARK
0xBA5E	U+003F	->	# QUESTION MARK
0xBA5F	U+003F	->	# QUESTION MARK
0xBA60	U+003F	->	# QUESTION MARK
0xBA61	U+003F	->	# QUESTION MARK
0xBA62	U+003F	->	# QUESTION MARK
0xBA63	U+003F	->	# QUESTION MARK
0xBA64	U+003F	->	# QUESTION MARK
0xBA65	U+003F	->	# QUESTION MARK
0xBA66	U+003F	->	# QUESTION MARK
0xBA67	U+003F	->	# QUESTION MARK
0xBA68	U+003F	->	# QUESTION MARK
0xBA69	U+003F	->	# QUESTION MARK
0xBA6A	U+003F	->	# QUESTION MARK
0xBA6B	U+003F	->	# QUESTION MARK
0xBA6C	U+003F	->	# QUESTION MARK
0xBA6D	U+003F	->	# QUESTION MARK
0xBA6E	U+003F	->	# QUESTION MARK
0xBA6F	U+003F	->	# QUESTION MARK
0xBA70	U+003F	->	# QUESTION MARK
0xBA71	U+003F	->	# QUESTION MARK
0xBA72	U+003F	->	# QUESTION MARK
0xBA73	U+003F	->	# QUESTION MARK
0xBA74	U+003F	->	# QUESTION MARK
0xBA75	U+003F	->	# QUESTION MARK
0xBA76	U+003F	->	# QUESTION MARK
0xBA77	U+003F	->	# QUESTION MARK
0xBA78	U+003F	->	# QUESTION MARK
0xBA79	U+003F	->	# QUESTION MARK
0xBA7A	U+003F	->	# QUESTION MARK
0xBA7B	U+003F	->	# QUESTION MARK
0xBA7C	U+003F	->	# QUESTION MARK
0xBA7D	U+003F	->	# QUESTION MARK
0xBA7E	U+003F	->	# QUESTION MARK
0xBA7F	U+003F	->	# QUESTION MARK
0xBA80	U+003F	->	# QUESTION MARK
0xBA81	U+003F	->	# QUESTION MARK
0xBA82	U+003F	->	# QUESTION MARK
0xBA83	U+003F	->	# QUESTION MARK
0xBA84	U+003F	->	# QUESTION MARK
0xBA85	U+003F	->	# QUESTION MARK
0xBA86	U+003F	->	# QUESTION MARK
0xBA87	U+003F	->	# QUESTION MARK
0xBA88	U+003F	->	# QUESTION MARK
0xBA89	U+003F	->	# QUESTION MARK
0xBA8A	U+003F	->	# QUESTION MARK
0xBA8B	U+003F	->	# QUESTION MARK
0xBA8C	U+003F	->	# QUESTION MARK
0xBA8D	U+003F	->	# QUESTION MARK
0xBA8E	U+003F	->	# QUESTION MARK
0xBA8F	U+003F	->	# QUESTION MARK
0xBA90	U+003F	->	# QUESTION MARK
0xBA91	U+003F	->	# QUESTION MARK
0xBA92	U+003F	->	# QUESTION MARK
0xBA93	U+003F	->	# QUESTION MARK
0xBA94	U+003F	->	# QUESTION MARK
0xBA95	U+003F	->	# QUESTION MARK
0xBA96	U+003F	->	# QUESTION MARK
0xBA97	U+003F	->	# QUESTION MARK
0xBA98	U+003F	->	# QUESTION MARK
0xBA99	U+003F	->	# QUESTION MARK
0xBA9A	U+003F	->	# QUESTION MARK
0xBA9B	U+003F	->	# QUESTION MARK
0xBA9C	U+003F	->	# QUESTION MARK
0xBA9D	U+003F	->	# QUESTION MARK
0xBA9E	U+003F	->	# QUESTION MARK
0xBA9F	U+003F	->	# QUESTION MARK
0xBAA0	U+003F	->	# QUESTION MARK
0xBAA1	U+9AB8		# <cjk>
0xBAA2	U+5B69		# <cjk>
0xBAA3	U+6D77		# <cjk>
0xBAA4	U+6C26		# <cjk>
0xBAA5	U+4EA5		# <cjk>
0xBAA6	U+5BB3		# <cjk>
0xBAA7	U+9A87		# <cjk>
0xBAA8	U+9163		# <cjk>
0xBAA9	U+61A8		# <cjk>
0xBAAA	U+90AF		# <cjk>
0xBAAB	U+97E9		# <cjk>
0xBAAC	U+542B		# <cjk>
0xBAAD	U+6DB5		# <cjk>
0xBAAE	U+5BD2		# <cjk>
0xBAAF	U+51FD		# <cjk>
0xBAB0	U+558A		# <cjk>
0xBAB1	U+7F55		# <cjk>
0xBAB2	U+7FF0		# <cjk>
0xBAB3	U+64BC		# <cjk>
0xBAB4	U+634D		# <cjk>
0xBAB5	U+65F1		# <cjk>
0xBAB6	U+61BE		# <cjk>
0xBAB7	U+608D		# <cjk>
0xBAB8	U+710A		# <cjk>
0xBAB9	U+6C57		# <cjk>
0xBABA	U+6C49		# <cjk>
0xBABB	U+592F		# <cjk>
0xBABC	U+676D		# <cjk>
0xBABD	U+822A		# <cjk>
0xBABE	U+58D5		# <cjk>
0xBABF	U+568E		# <cjk>
0xBAC0	U+8C6A		# <cjk>
0xBAC1	U+6BEB		# <cjk>
0xBAC2	U+90DD		# <cjk>
0xBAC3	U+597D		# <cjk>
0xBAC4	U+8017		# <cjk>
0xBAC5	U+53F7		# <cjk>
0xBAC6	U+6D69		# <cjk>
0xBAC7	U+5475		# <cjk>
0xBAC8	U+559D		# <cjk>
0xBAC9	U+8377		# <cjk>
0xBACA	U+83CF		# <cjk>
0xBACB	U+6838		# <cjk>
0xBACC	U+79BE		# <cjk>
0xBACD	U+548C		# <cjk>
0xBACE	U+4F55		# <cjk>
0xBACF	U+5408		# <cjk>
0xBAD0	U+76D2		# <cjk>
0xBAD1	U+8C89		# <cjk>
0xBAD2	U+9602		# <cjk>
0xBAD3	U+6CB3		# <cjk>
0xBAD4	U+6DB8		# <cjk>
0xBAD5	U+8D6B		# <cjk>
0xBAD6	U+8910		# <cjk>
0xBAD7	U+9E64		# <cjk>
0xBAD8	U+8D3A		# <cjk>
0xBAD9	U+563F		# <cjk>
0xBADA	U+9ED1		# <cjk>
0xBADB	U+75D5		# <cjk>
0xBADC	U+5F88		# <cjk>
0xBADD	U+72E0		# <cjk>
0xBADE	U+6068		# <cjk>
0xBADF	U+54FC		# <cjk>
0xBAE0	U+4EA8		# <cjk>
0xBAE1	U+6A2A		# <cjk>
0xBAE2	U+8861		# <cjk>
0xBAE3	U+6052		# <cjk>
0xBAE4	U+8F70		# <cjk>
0xBAE5	U+54C4		# <cjk>
0xBAE6	U+70D8		# <cjk>
0xBAE7	U+8679		# <cjk>
0xBAE8	U+9E3F		# <cjk>
0xBAE9	U+6D2A		# <cjk>
0xBAEA	U+5B8F		# <cjk>
0xBAEB	U+5F18		# <cjk>
0xBAEC	U+7EA2		# <cjk>
0xBAED	U+5589		# <cjk>
0xBAEE	U+4FAF		# <cjk>
0xBAEF	U+7334		# <cjk>
0xBAF0	U+543C		# <cjk>
0xBAF1	U+539A		# <cjk>
0xBAF2	U+5019		# <cjk>
0xBAF3	U+540E		# <cjk>
0xBAF4	U+547C		# <cjk>
0xBAF5	U+4E4E		# <cjk>
0xBAF6	U+5FFD		# <cjk>
0xBAF7	U+745A		# <cjk>
0xBAF8	U+58F6		# <cjk>
0xBAF9	U+846B		# <cjk>
0xBAFA	U+80E1		# <cjk>
0xBAFB	U+8774		# <cjk>
0xBAFC	U+72D0		# <cjk>
0xBAFD	U+7CCA		# <cjk>
0xBAFE	U+6E56		# <cjk>
0xBAFF	U+003F	->	# QUESTION MARK
0xBB01	U+003F	->	# QUESTION MARK
0xBB02	U+003F	->	# QUESTION MARK
0xBB03	U+003F	->	# QUESTION MARK
0xBB04	U+003F	->	# QUESTION MARK
0xBB05	U+003F	->	# QUESTION MARK
0xBB06	U+003F	->	# QUESTION MARK
0xBB07	U+003F	->	# QUESTION MARK
0xBB08	U+003F	->	# QUESTION MARK
0xBB09	U+003F	->	# QUESTION MARK
0xBB0A	U+003F	->	# QUESTION MARK
0xBB0B	U+003F	->	# QUESTION MARK
0xBB0C	U+003F	->	# QUESTION MARK
0xBB0D	U+003F	->	# QUESTION MARK
0xBB0E	U+003F	->	# QUESTION MARK
0xBB0F	U+003F	->	# QUESTION MARK
0xBB10	U+003F	->	# QUESTION MARK
0xBB11	U+003F	->	# QUESTION MARK
0xBB12	U+003F	->	# QUESTION MARK
0xBB13	U+003F	->	# QUESTION MARK
0xBB14	U+003F	->	# QUESTION MARK
0xBB15	U+003F	->	# QUESTION MARK
0xBB16	U+003F	->	# QUESTION MARK
0xBB17	U+003F	->	# QUESTION MARK
0xBB18	U+003F	->	# QUESTION MARK
0xBB19	U+003F	->	# QUESTION MARK
0xBB1A	U+003F	->	# QUESTION MARK
0xBB1B	U+003F	->	# QUESTION MARK
0xBB1C	U+003F	->	# QUESTION MARK
0xBB1D	U+003F	->	# QUESTION MARK
0xBB1E	U+003F	->	# QUESTION MARK
0xBB1F	U+003F	->	# QUESTION MARK
0xBB20	U+003F	->	# QUESTION MARK
0xBB21	U+003F	->	# QUESTION MARK
0xBB22	U+003F	->	# QUESTION MARK
0xBB23	U+003F	->	# QUESTION MARK
0xBB24	U+003F	->	# QUESTION MARK
0xBB25	U+003F	->	# QUESTION MARK
0xBB26	U+003F	->	# QUESTION MARK
0xBB27	U+003F	->	# QUESTION MARK
0xBB28	U+003F	->	# QUESTION MARK
0xBB29	U+003F	->	# QUESTION MARK
0xBB2A	U+003F	->	# QUESTION MARK
0xBB2B	U+003F	->	# QUESTION MARK
0xBB2C	U+003F	->	# QUESTION MARK
0xBB2D	U+003F	->	# QUESTION MARK
0xBB2E	U+003F	->	# QUESTION MARK
0xBB2F	U+003F	->	# QUESTION MARK
0xBB30	U+003F	->	# QUESTION MARK
0xBB31	U+003F	->	# QUESTION MARK
0xBB32	U+003F	->	# QUESTION MARK
0xBB33	U+003F	->	# QUESTION MARK
0xBB34	U+003F	->	# QUESTION MARK
0xBB35	U+003F	->	# QUESTION MARK
0xBB36	U+003F	->	# QUESTION MARK
0xBB37	U+003F	->	# QUESTION MARK
0xBB38	U+003F	->	# QUESTION MARK
0xBB39	U+003F	->	# QUESTION MARK
0xBB3A	U+003F	->	# QUESTION MARK
0xBB3B	U+003F	->	# QUESTION MARK
0xBB3C	U+003F	->	# QUESTION MARK
0xBB3D	U+003F	->	# QUESTION MARK
0xBB3E	U+003F	->	# QUESTION MARK
0xBB40	U+003F	->	# QUESTION MARK
0xBB41	U+003F	->	# QUESTION MARK
0xBB42	U+003F	->	# QUESTION MARK
0xBB43	U+003F	->	# QUESTION MARK
0xBB44	U+003F	->	# QUESTION MARK
0xBB45	U+003F	->	# QUESTION MARK
0xBB46	U+003F	->	# QUESTION MARK
0xBB47	U+003F	->	# QUESTION MARK
0xBB48	U+003F	->	# QUESTION MARK
0xBB49	U+003F	->	# QUESTION MARK
0xBB4A	U+003F	->	# QUESTION MARK
0xBB4B	U+003F	->	# QUESTION MARK
0xBB4C	U+003F	->	# QUESTION MARK
0xBB4D	U+003F	->	# QUESTION MARK
0xBB4E	U+003F	->	# QUESTION MARK
0xBB4F	U+003F	->	# QUESTION MARK
0xBB50	U+003F	->	# QUESTION MARK
0xBB51	U+003F	->	# QUESTION MARK
0xBB52	U+003F	->	# QUESTION MARK
0xBB53	U+003F	->	# QUESTION MARK
0xBB54	U+003F	->	# QUESTION MARK
0xBB55	U+003F	->	# QUESTION MARK
0xBB56	U+003F	->	# QUESTION MARK
0xBB57	U+003F	->	# QUESTION MARK
0xBB58	U+003F	->	# QUESTION MARK
0xBB59	U+003F	->	# QUESTION MARK
0xBB5A	U+003F	->	# QUESTION MARK
0xBB5B	U+003F	->	# QUESTION MARK
0xBB5C	U+003F	->	# QUESTION MARK
0xBB5D	U+003F	->	# QUESTION MARK
0xBB5E	U+003F	->	# QUESTION MARK
0xBB5F	U+003F	->	# QUESTION MARK
0xBB60	U+003F	->	# QUESTION MARK
0xBB61	U+003F	->	# QUESTION MARK
0xBB62	U+003F	->	# QUESTION MARK
0xBB63	U+003F	->	# QUESTION MARK
0xBB64	U+003F	->	# QUESTION MARK
0xBB65	U+003F	->	# QUESTION MARK
0xBB66	U+003F	->	# QUESTION MARK
0xBB67	U+003F	->	# QUESTION MARK
0xBB68	U+003F	->	# QUESTION MARK
0xBB69	U+003F	->	# QUESTION MARK
0xBB6A	U+003F	->	# QUESTION MARK
0xBB6B	U+003F	->	# QUESTION MARK
0xBB6C	U+003F	->	# QUESTION MARK
0xBB6D	U+003F	->	# QUESTION MARK
0xBB6E	U+003F	->	# QUESTION MARK
0xBB6F	U+003F	->	# QUESTION MARK
0xBB70	U+003F	->	# QUESTION MARK
0xBB71	U+003F	->	# QUESTION MARK
0xBB72	U+003F	->	# QUESTION MARK
0xBB73	U+003F	->	# QUESTION MARK
0xBB74	U+003F	->	# QUESTION MARK
0xBB75	U+003F	->	# QUESTION MARK
0xBB76	U+003F	->	# QUESTION MARK
0xBB77	U+003F	->	# QUESTION MARK
0xBB78	U+003F	->	# QUESTION MARK
0xBB79	U+003F	->	# QUESTION MARK
0xBB7A	U+003F	->	# QUESTION MARK
0xBB7B	U+003F	->	# QUESTION MARK
0xBB7C	U+003F	->	# QUESTION MARK
0xBB7D	U+003F	->	# QUESTION MARK
0xBB7E	U+003F	->	# QUESTION MARK
0xBB7F	U+003F	->	# QUESTION MARK
0xBB80	U+003F	->	# QUESTION MARK
0xBB81	U+003F	->	# QUESTION MARK
0xBB82	U+003F	->	# QUESTION MARK
0xBB83	U+003F	->	# QUESTION MARK
0xBB84	U+003F	->	# QUESTION MARK
0xBB85	U+003F	->	# QUESTION MARK
0xBB86	U+003F	->	# QUESTION MARK
0xBB87	U+003F	->	# QUESTION MARK
0xBB88	U+003F	->	# QUESTION MARK
0xBB89	U+003F	->	# QUESTION MARK
0xBB8A	U+003F	->	# QUESTION MARK
0xBB8B	U+003F	->	# QUESTION MARK
0xBB8C	U+003F	->	# QUESTION MARK
0xBB8D	U+003F	->	# QUESTION MARK
0xBB8E	U+003F	->	# QUESTION MARK
0xBB8F	U+003F	->	# QUESTION MARK
0xBB90	U+003F	->	# QUESTION MARK
0xBB91	U+003F	->	# QUESTION MARK
0xBB92	U+003F	->	# QUESTION MARK
0xBB93	U+003F	->	# QUESTION MARK
0xBB94	U+003F	->	# QUESTION MARK
0xBB95	U+003F	->	# QUESTION MARK
0xBB96	U+003F	->	# QUESTION MARK
0xBB97	U+003F	->	# QUESTION MARK
0xBB98	U+003F	->	# QUESTION MARK
0xBB99	U+003F	->	# QUESTION MARK
0xBB9A	U+003F	->	# QUESTION MARK
0xBB9B	U+003F	->	# QUESTION MARK
0xBB9C	U+003F	->	# QUESTION MARK
0xBB9D	U+003F	->	# QUESTION MARK
0xBB9E	U+003F	->	# QUESTION MARK
0xBB9F	U+003F	->	# QUESTION MARK
0xBBA0	U+003F	->	# QUESTION MARK
0xBBA1	U+5F27		# <cjk>
0xBBA2	U+864E		# <cjk>
0xBBA3	U+552C		# <cjk>
0xBBA4	U+62A4		# <cjk>
0xBBA5	U+4E92		# <cjk>
0xBBA6	U+6CAA		# <cjk>
0xBBA7	U+6237		# <cjk>
0xBBA8	U+82B1		# <cjk>
0xBBA9	U+54D7		# <cjk>
0xBBAA	U+534E		# <cjk>
0xBBAB	U+733E		# <cjk>
0xBBAC	U+6ED1		# <cjk>
0xBBAD	U+753B		# <cjk>
0xBBAE	U+5212		# <cjk>
0xBBAF	U+5316		# <cjk>
0xBBB0	U+8BDD		# <cjk>
0xBBB1	U+69D0		# <cjk>
0xBBB2	U+5F8A		# <cjk>
0xBBB3	U+6000		# <cjk>
0xBBB4	U+6DEE		# <cjk>
0xBBB5	U+574F		# <cjk>
0xBBB6	U+6B22		# <cjk>
0xBBB7	U+73AF		# <cjk>
0xBBB8	U+6853		# <cjk>
0xBBB9	U+8FD8		# <cjk>
0xBBBA	U+7F13		# <cjk>
0xBBBB	U+6362		# <cjk>
0xBBBC	U+60A3		# <cjk>
0xBBBD	U+5524		# <cjk>
0xBBBE	U+75EA		# <cjk>
0xBBBF	U+8C62		# <cjk>
0xBBC0	U+7115		# <cjk>
0xBBC1	U+6DA3		# <cjk>
0xBBC2	U+5BA6		# <cjk>
0xBBC3	U+5E7B		# <cjk>
0xBBC4	U+8352		# <cjk>
0xBBC5	U+614C		# <cjk>
0xBBC6	U+9EC4		# <cjk>
0xBBC7	U+78FA		# <cjk>
0xBBC8	U+8757		# <cjk>
0xBBC9	U+7C27		# <cjk>
0xBBCA	U+7687		# <cjk>
0xBBCB	U+51F0		# <cjk>
0xBBCC	U+60F6		# <cjk>
0xBBCD	U+714C		# <cjk>
0xBBCE	U+6643		# <cjk>
0xBBCF	U+5E4C		# <cjk>
0xBBD0	U+604D		# <cjk>
0xBBD1	U+8C0E		# <cjk>
0xBBD2	U+7070		# <cjk>
0xBBD3	U+6325		# <cjk>
0xBBD4	U+8F89		# <cjk>
0xBBD5	U+5FBD		# <cjk>
0xBBD6	U+6062		# <cjk>
0xBBD7	U+86D4		# <cjk>
0xBBD8	U+56DE		# <cjk>
0xBBD9	U+6BC1		# <cjk>
0xBBDA	U+6094		# <cjk>
0xBBDB	U+6167		# <cjk>
0xBBDC	U+5349		# <cjk>
0xBBDD	U+60E0		# <cjk>
0xBBDE	U+6666		# <cjk>
0xBBDF	U+8D3F		# <cjk>
0xBBE0	U+79FD		# <cjk>
0xBBE1	U+4F1A		# <cjk>
0xBBE2	U+70E9		# <cjk>
0xBBE3	U+6C47		# <cjk>
0xBBE4	U+8BB3		# <cjk>
0xBBE5	U+8BF2		# <cjk>
0xBBE6	U+7ED8		# <cjk>
0xBBE7	U+8364		# <cjk>
0xBBE8	U+660F		# <cjk>
0xBBE9	U+5A5A		# <cjk>
0xBBEA	U+9B42		# <cjk>
0xBBEB	U+6D51		# <cjk>
0xBBEC	U+6DF7		# <cjk>
0xBBED	U+8C41		# <cjk>
0xBBEE	U+6D3B		# <cjk>
0xBBEF	U+4F19		# <cjk>
0xBBF0	U+706B		# <cjk>
0xBBF1	U+83B7		# <cjk>
0xBBF2	U+6216		# <cjk>
0xBBF3	U+60D1		# <cjk>
0xBBF4	U+970D		# <cjk>
0xBBF5	U+8D27		# <cjk>
0xBBF6	U+7978		# <cjk>
0xBBF7	U+51FB		# <cjk>
0xBBF8	U+573E		# <cjk>
0xBBF9	U+57FA		# <cjk>
0xBBFA	U+673A		# <cjk>
0xBBFB	U+7578		# <cjk>
0xBBFC	U+7A3D		# <cjk>
0xBBFD	U+79EF		# <cjk>
0xBBFE	U+7B95		# <cjk>
0xBBFF	U+003F	->	# QUESTION MARK
0xBC01	U+003F	->	# QUESTION MARK
0xBC02	U+003F	->	# QUESTION MARK
0xBC03	U+003F	->	# QUESTION MARK
0xBC04	U+003F	->	# QUESTION MARK
0xBC05	U+003F	->	# QUESTION MARK
0xBC06	U+003F	->	# QUESTION MARK
0xBC07	U+003F	->	# QUESTION MARK
0xBC08	U+003F	->	# QUESTION MARK
0xBC09	U+003F	->	# QUESTION MARK
0xBC0A	U+003F	->	# QUESTION MARK
0xBC0B	U+003F	->	# QUESTION MARK
0xBC0C	U+003F	->	# QUESTION MARK
0xBC0D	U+003F	->	# QUESTION MARK
0xBC0E	U+003F	->	# QUESTION MARK
0xBC0F	U+003F	->	# QUESTION MARK
0xBC10	U+003F	->	# QUESTION MARK
0xBC11	U+003F	->	# QUESTION MARK
0xBC12	U+003F	->	# QUESTION MARK
0xBC13	U+003F	->	# QUESTION MARK
0xBC14	U+003F	->	# QUESTION MARK
0xBC15	U+003F	->	# QUESTION MARK
0xBC16	U+003F	->	# QUESTION MARK
0xBC17	U+003F	->	# QUESTION MARK
0xBC18	U+003F	->	# QUESTION MARK
0xBC19	U+003F	->	# QUESTION MARK
0xBC1A	U+003F	->	# QUESTION MARK
0xBC1B	U+003F	->	# QUESTION MARK
0xBC1C	U+003F	->	# QUESTION MARK
0xBC1D	U+003F	->	# QUESTION MARK
0xBC1E	U+003F	->	# QUESTION MARK
0xBC1F	U+003F	->	# QUESTION MARK
0xBC20	U+003F	->	# QUESTION MARK
0xBC21	U+003F	->	# QUESTION MARK
0xBC22	U+003F	->	# QUESTION MARK
0xBC23	U+003F	->	# QUESTION MARK
0xBC24	U+003F	->	# QUESTION MARK
0xBC25	U+003F	->	# QUESTION MARK
0xBC26	U+003F	->	# QUESTION MARK
0xBC27	U+003F	->	# QUESTION MARK
0xBC28	U+003F	->	# QUESTION MARK
0xBC29	U+003F	->	# QUESTION MARK
0xBC2A	U+003F	->	# QUESTION MARK
0xBC2B	U+003F	->	# QUESTION MARK
0xBC2C	U+003F	->	# QUESTION MARK
0xBC2D	U+003F	->	# QUESTION MARK
0xBC2E	U+003F	->	# QUESTION MARK
0xBC2F	U+003F	->	# QUESTION MARK
0xBC30	U+003F	->	# QUESTION MARK
0xBC31	U+003F	->	# QUESTION MARK
0xBC32	U+003F	->	# QUESTION MARK
0xBC33	U+003F	->	# QUESTION MARK
0xBC34	U+003F	->	# QUESTION MARK
0xBC35	U+003F	->	# QUESTION MARK
0xBC36	U+003F	->	# QUESTION MARK
0xBC37	U+003F	->	# QUESTION MARK
0xBC38	U+003F	->	# QUESTION MARK
0xBC39	U+003F	->	# QUESTION MARK
0xBC3A	U+003F	->	# QUESTION MARK
0xBC3B	U+003F	->	# QUESTION MARK
0xBC3C	U+003F	->	# QUESTION MARK
0xBC3D	U+003F	->	# QUESTION MARK
0xBC3E	U+003F	->	# QUESTION MARK
0xBC40	U+003F	->	# QUESTION MARK
0xBC41	U+003F	->	# QUESTION MARK
0xBC42	U+003F	->	# QUESTION MARK
0xBC43	U+003F	->	# QUESTION MARK
0xBC44	U+003F	->	# QUESTION MARK
0xBC45	U+003F	->	# QUESTION MARK
0xBC46	U+003F	->	# QUESTION MARK
0xBC47	U+003F	->	# QUESTION MARK
0xBC48	U+003F	->	# QUESTION MARK
0xBC49	U+003F	->	# QUESTION MARK
0xBC4A	U+003F	->	# QUESTION MARK
0xBC4B	U+003F	->	# QUESTION MARK
0xBC4C	U+003F	->	# QUESTION MARK
0xBC4D	U+003F	->	# QUESTION MARK
0xBC4E	U+003F	->	# QUESTION MARK
0xBC4F	U+003F	->	# QUESTION MARK
0xBC50	U+003F	->	# QUESTION MARK
0xBC51	U+003F	->	# QUESTION MARK
0xBC52	U+003F	->	# QUESTION MARK
0xBC53	U+003F	->	# QUESTION MARK
0xBC54	U+003F	->	# QUESTION MARK
0xBC55	U+003F	->	# QUESTION MARK
0xBC56	U+003F	->	# QUESTION MARK
0xBC57	U+003F	->	# QUESTION MARK
0xBC58	U+003F	->	# QUESTION MARK
0xBC59	U+003F	->	# QUESTION MARK
0xBC5A	U+003F	->	# QUESTION MARK
0xBC5B	U+003F	->	# QUESTION MARK
0xBC5C	U+003F	->	# QUESTION MARK
0xBC5D	U+003F	->	# QUESTION MARK
0xBC5E	U+003F	->	# QUESTION MARK
0xBC5F	U+003F	->	# QUESTION MARK
0xBC60	U+003F	->	# QUESTION MARK
0xBC61	U+003F	->	# QUESTION MARK
0xBC62	U+003F	->	# QUESTION MARK
0xBC63	U+003F	->	# QUESTION MARK
0xBC64	U+003F	->	# QUESTION MARK
0xBC65	U+003F	->	# QUESTION MARK
0xBC66	U+003F	->	# QUESTION MARK
0xBC67	U+003F	->	# QUESTION MARK
0xBC68	U+003F	->	# QUESTION MARK
0xBC69	U+003F	->	# QUESTION MARK
0xBC6A	U+003F	->	# QUESTION MARK
0xBC6B	U+003F	->	# QUESTION MARK
0xBC6C	U+003F	->	# QUESTION MARK
0xBC6D	U+003F	->	# QUESTION MARK
0xBC6E	U+003F	->	# QUESTION MARK
0xBC6F	U+003F	->	# QUESTION MARK
0xBC70	U+003F	->	# QUESTION MARK
0xBC71	U+003F	->	# QUESTION MARK
0xBC72	U+003F	->	# QUESTION MARK
0xBC73	U+003F	->	# QUESTION MARK
0xBC74	U+003F	->	# QUESTION MARK
0xBC75	U+003F	->	# QUESTION MARK
0xBC76	U+003F	->	# QUESTION MARK
0xBC77	U+003F	->	# QUESTION MARK
0xBC78	U+003F	->	# QUESTION MARK
0xBC79	U+003F	->	# QUESTION MARK
0xBC7A	U+003F	->	# QUESTION MARK
0xBC7B	U+003F	->	# QUESTION MARK
0xBC7C	U+003F	->	# QUESTION MARK
0xBC7D	U+003F	->	# QUESTION MARK
0xBC7E	U+003F	->	# QUESTION MARK
0xBC7F	U+003F	->	# QUESTION MARK
0xBC80	U+003F	->	# QUESTION MARK
0xBC81	U+003F	->	# QUESTION MARK
0xBC82	U+003F	->	# QUESTION MARK
0xBC83	U+003F	->	# QUESTION MARK
0xBC84	U+003F	->	# QUESTION MARK
0xBC85	U+003F	->	# QUESTION MARK
0xBC86	U+003F	->	# QUESTION MARK
0xBC87	U+003F	->	# QUESTION MARK
0xBC88	U+003F	->	# QUESTION MARK
0xBC89	U+003F	->	# QUESTION MARK
0xBC8A	U+003F	->	# QUESTION MARK
0xBC8B	U+003F	->	# QUESTION MARK
0xBC8C	U+003F	->	# QUESTION MARK
0xBC8D	U+003F	->	# QUESTION MARK
0xBC8E	U+003F	->	# QUESTION MARK
0xBC8F	U+003F	->	# QUESTION MARK
0xBC90	U+003F	->	# QUESTION MARK
0xBC91	U+003F	->	# QUESTION MARK
0xBC92	U+003F	->	# QUESTION MARK
0xBC93	U+003F	->	# QUESTION MARK
0xBC94	U+003F	->	# QUESTION MARK
0xBC95	U+003F	->	# QUESTION MARK
0xBC96	U+003F	->	# QUESTION MARK
0xBC97	U+003F	->	# QUESTION MARK
0xBC98	U+003F	->	# QUESTION MARK
0xBC99	U+003F	->	# QUESTION MARK
0xBC9A	U+003F	->	# QUESTION MARK
0xBC9B	U+003F	->	# QUESTION MARK
0xBC9C	U+003F	->	# QUESTION MARK
0xBC9D	U+003F	->	# QUESTION MARK
0xBC9E	U+003F	->	# QUESTION MARK
0xBC9F	U+003F	->	# QUESTION MARK
0xBCA0	U+003F	->	# QUESTION MARK
0xBCA1	U+808C		# <cjk>
0xBCA2	U+9965		# <cjk>
0xBCA3	U+8FF9		# <cjk>
0xBCA4	U+6FC0		# <cjk>
0xBCA5	U+8BA5		# <cjk>
0xBCA6	U+9E21		# <cjk>
0xBCA7	U+59EC		# <cjk>
0xBCA8	U+7EE9		# <cjk>
0xBCA9	U+7F09		# <cjk>
0xBCAA	U+5409		# <cjk>
0xBCAB	U+6781		# <cjk>
0xBCAC	U+68D8		# <cjk>
0xBCAD	U+8F91		# <cjk>
0xBCAE	U+7C4D		# <cjk>
0xBCAF	U+96C6		# <cjk>
0xBCB0	U+53CA		# <cjk>
