#?PETBL/1.0 SOURCE
#?o name="cp20261-ms-2000"
#?o ucm:code_set_alias="cp20261-ms	ms20261	windows20261	windows-20261"
## Source: 2000/08/26  21:00              139,810 c_20261.nls
#?o license="Public Domain"
0x4C	U+004C		# LATIN CAPITAL LETTER L
0x4D	U+004D		# LATIN CAPITAL LETTER M
0x4E	U+004E		# LATIN CAPITAL LETTER N
0x4F	U+004F		# LATIN CAPITAL LETTER O
0x50	U+0050		# LATIN CAPITAL LETTER P
0x51	U+0051		# LATIN CAPITAL LETTER Q
0x52	U+0052		# LATIN CAPITAL LETTER R
0x53	U+0053		# LATIN CAPITAL LETTER S
0x54	U+0054		# LATIN CAPITAL LETTER T
0x55	U+0055		# LATIN CAPITAL LETTER U
0x56	U+0056		# LATIN CAPITAL LETTER V
0x57	U+0057		# LATIN CAPITAL LETTER W
0x58	U+0058		# LATIN CAPITAL LETTER X
0x59	U+0059		# LATIN CAPITAL LETTER Y
0x5A	U+005A		# LATIN CAPITAL LETTER Z
0x5B	U+005B		# LEFT SQUARE BRACKET
0x5C	U+F8DD		# <private>
0x5D	U+005D		# RIGHT SQUARE BRACKET
0x5E	U+F8DE		# <private>
0x5F	U+005F		# LOW LINE
0x60	U+F8DF		# <private>
0x61	U+0061		# LATIN SMALL LETTER A
0x62	U+0062		# LATIN SMALL LETTER B
0x63	U+0063		# LATIN SMALL LETTER C
0x64	U+0064		# LATIN SMALL LETTER D
0x65	U+0065		# LATIN SMALL LETTER E
0x66	U+0066		# LATIN SMALL LETTER F
0x67	U+0067		# LATIN SMALL LETTER G
0x68	U+0068		# LATIN SMALL LETTER H
0x69	U+0069		# LATIN SMALL LETTER I
0x6A	U+006A		# LATIN SMALL LETTER J
0x6B	U+006B		# LATIN SMALL LETTER K
0x6C	U+006C		# LATIN SMALL LETTER L
0x6D	U+006D		# LATIN SMALL LETTER M
0x6E	U+006E		# LATIN SMALL LETTER N
0x6F	U+006F		# LATIN SMALL LETTER O
0x70	U+0070		# LATIN SMALL LETTER P
0x71	U+0071		# LATIN SMALL LETTER Q
0x72	U+0072		# LATIN SMALL LETTER R
0x73	U+0073		# LATIN SMALL LETTER S
0x74	U+0074		# LATIN SMALL LETTER T
0x75	U+0075		# LATIN SMALL LETTER U
0x76	U+0076		# LATIN SMALL LETTER V
0x77	U+0077		# LATIN SMALL LETTER W
0x78	U+0078		# LATIN SMALL LETTER X
0x79	U+0079		# LATIN SMALL LETTER Y
0x7A	U+007A		# LATIN SMALL LETTER Z
0x7B	U+F8E0		# <private>
0x7C	U+007C		# VERTICAL LINE
0x7D	U+F8FC		# <private>
0x7E	U+F8FD		# <private>
0x7F	U+F8FE		# <private>
0x80	U+0080		# <control>
0x81	U+0081		# <control>
0x82	U+0082		# <control>
0x83	U+0083		# <control>
0x84	U+0084		# <control>
0x85	U+0085		# <control>
0x86	U+0086		# <control>
0x87	U+0087		# <control>
0x88	U+0088		# <control>
0x89	U+0089		# <control>
0x8A	U+008A		# <control>
0x8B	U+008B		# <control>
0x8C	U+008C		# <control>
0x8D	U+008D		# <control>
0x8E	U+008E		# <control>
0x8F	U+008F		# <control>
0x90	U+0090		# <control>
0x91	U+0091		# <control>
0x92	U+0092		# <control>
0x93	U+0093		# <control>
0x94	U+0094		# <control>
0x95	U+0095		# <control>
0x96	U+0096		# <control>
0x97	U+0097		# <control>
0x98	U+0098		# <control>
0x99	U+0099		# <control>
0x9A	U+009A		# <control>
0x9B	U+009B		# <control>
0x9C	U+009C		# <control>
0x9D	U+009D		# <control>
0x9E	U+009E		# <control>
0x9F	U+009F		# <control>
0xA0	U+F8E1		# <private>
0xA1	U+00A1		# INVERTED EXCLAMATION MARK
0xA2	U+00A2		# CENT SIGN
0xA3	U+00A3		# POUND SIGN
0xA4	U+0024		# DOLLAR SIGN
0xA5	U+00A5		# YEN SIGN
0xA6	U+0023		# NUMBER SIGN
0xA7	U+00A7		# SECTION SIGN
0xA8	U+00A4		# CURRENCY SIGN
0xA9	U+F8E2		# <private>
0xAA	U+F8E3		# <private>
0xAB	U+00AB		# LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
0xAC	U+F8E4		# <private>
0xAD	U+F8E5		# <private>
0xAE	U+F8E6		# <private>
0xAF	U+F8E7		# <private>
0xB0	U+00B0		# DEGREE SIGN
0xB1	U+00B1		# PLUS-MINUS SIGN
0xB2	U+00B2		# SUPERSCRIPT TWO
0xB3	U+00B3		# SUPERSCRIPT THREE
0xB4	U+00D7		# MULTIPLICATION SIGN
0xB5	U+00B5		# MICRO SIGN
0xB6	U+00B6		# PILCROW SIGN
0xB7	U+00B7		# MIDDLE DOT
0xB8	U+00F7		# DIVISION SIGN
0xB9	U+F8E8		# <private>
0xBA	U+F8E9		# <private>
0xBB	U+00BB		# RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
0xBC	U+00BC		# VULGAR FRACTION ONE QUARTER
0xBD	U+00BD		# VULGAR FRACTION ONE HALF
0xBE	U+00BE		# VULGAR FRACTION THREE QUARTERS
0xBF	U+00BF		# INVERTED QUESTION MARK
0xC0	U+F8EB		# <private>
0xC101	U+003F	->	# QUESTION MARK
0xC102	U+003F	->	# QUESTION MARK
0xC103	U+003F	->	# QUESTION MARK
0xC104	U+003F	->	# QUESTION MARK
0xC105	U+003F	->	# QUESTION MARK
0xC106	U+003F	->	# QUESTION MARK
0xC107	U+003F	->	# QUESTION MARK
0xC108	U+003F	->	# QUESTION MARK
0xC109	U+003F	->	# QUESTION MARK
0xC10A	U+003F	->	# QUESTION MARK
0xC10B	U+003F	->	# QUESTION MARK
0xC10C	U+003F	->	# QUESTION MARK
0xC10D	U+003F	->	# QUESTION MARK
0xC10E	U+003F	->	# QUESTION MARK
0xC10F	U+003F	->	# QUESTION MARK
0xC110	U+003F	->	# QUESTION MARK
0xC111	U+003F	->	# QUESTION MARK
0xC112	U+003F	->	# QUESTION MARK
0xC113	U+003F	->	# QUESTION MARK
0xC114	U+003F	->	# QUESTION MARK
0xC115	U+003F	->	# QUESTION MARK
0xC116	U+003F	->	# QUESTION MARK
0xC117	U+003F	->	# QUESTION MARK
0xC118	U+003F	->	# QUESTION MARK
0xC119	U+003F	->	# QUESTION MARK
0xC11A	U+003F	->	# QUESTION MARK
0xC11B	U+003F	->	# QUESTION MARK
0xC11C	U+003F	->	# QUESTION MARK
0xC11D	U+003F	->	# QUESTION MARK
0xC11E	U+003F	->	# QUESTION MARK
0xC11F	U+003F	->	# QUESTION MARK
0xC120	U+0060		# GRAVE ACCENT
0xC121	U+003F	->	# QUESTION MARK
0xC122	U+003F	->	# QUESTION MARK
0xC123	U+003F	->	# QUESTION MARK
0xC124	U+003F	->	# QUESTION MARK
0xC125	U+003F	->	# QUESTION MARK
0xC126	U+003F	->	# QUESTION MARK
0xC127	U+003F	->	# QUESTION MARK
0xC128	U+003F	->	# QUESTION MARK
0xC129	U+003F	->	# QUESTION MARK
0xC12A	U+003F	->	# QUESTION MARK
0xC12B	U+003F	->	# QUESTION MARK
0xC12C	U+003F	->	# QUESTION MARK
0xC12D	U+003F	->	# QUESTION MARK
0xC12E	U+003F	->	# QUESTION MARK
0xC12F	U+003F	->	# QUESTION MARK
0xC130	U+003F	->	# QUESTION MARK
0xC131	U+003F	->	# QUESTION MARK
0xC132	U+003F	->	# QUESTION MARK
0xC133	U+003F	->	# QUESTION MARK
0xC134	U+003F	->	# QUESTION MARK
0xC135	U+003F	->	# QUESTION MARK
0xC136	U+003F	->	# QUESTION MARK
0xC137	U+003F	->	# QUESTION MARK
0xC138	U+003F	->	# QUESTION MARK
0xC139	U+003F	->	# QUESTION MARK
0xC13A	U+003F	->	# QUESTION MARK
0xC13B	U+003F	->	# QUESTION MARK
0xC13C	U+003F	->	# QUESTION MARK
0xC13D	U+003F	->	# QUESTION MARK
0xC13E	U+003F	->	# QUESTION MARK
0xC13F	U+003F	->	# QUESTION MARK
0xC140	U+003F	->	# QUESTION MARK
0xC141	U+00C0		# LATIN CAPITAL LETTER A WITH GRAVE
0xC142	U+003F	->	# QUESTION MARK
0xC143	U+003F	->	# QUESTION MARK
0xC144	U+003F	->	# QUESTION MARK
0xC145	U+00C8		# LATIN CAPITAL LETTER E WITH GRAVE
0xC146	U+003F	->	# QUESTION MARK
0xC147	U+003F	->	# QUESTION MARK
0xC148	U+003F	->	# QUESTION MARK
0xC149	U+00CC		# LATIN CAPITAL LETTER I WITH GRAVE
0xC14A	U+003F	->	# QUESTION MARK
0xC14B	U+003F	->	# QUESTION MARK
0xC14C	U+003F	->	# QUESTION MARK
0xC14D	U+003F	->	# QUESTION MARK
0xC14E	U+003F	->	# QUESTION MARK
0xC14F	U+00D2		# LATIN CAPITAL LETTER O WITH GRAVE
0xC150	U+003F	->	# QUESTION MARK
0xC151	U+003F	->	# QUESTION MARK
0xC152	U+003F	->	# QUESTION MARK
0xC153	U+003F	->	# QUESTION MARK
0xC154	U+003F	->	# QUESTION MARK
0xC155	U+00D9		# LATIN CAPITAL LETTER U WITH GRAVE
0xC156	U+003F	->	# QUESTION MARK
0xC157	U+1E80		# LATIN CAPITAL LETTER W WITH GRAVE
0xC158	U+003F	->	# QUESTION MARK
0xC159	U+1EF2		# LATIN CAPITAL LETTER Y WITH GRAVE
0xC15A	U+003F	->	# QUESTION MARK
0xC15B	U+003F	->	# QUESTION MARK
0xC15C	U+003F	->	# QUESTION MARK
0xC15D	U+003F	->	# QUESTION MARK
0xC15E	U+003F	->	# QUESTION MARK
0xC15F	U+003F	->	# QUESTION MARK
0xC160	U+003F	->	# QUESTION MARK
0xC161	U+00E0		# LATIN SMALL LETTER A WITH GRAVE
0xC162	U+003F	->	# QUESTION MARK
0xC163	U+003F	->	# QUESTION MARK
0xC164	U+003F	->	# QUESTION MARK
0xC165	U+00E8		# LATIN SMALL LETTER E WITH GRAVE
0xC166	U+003F	->	# QUESTION MARK
0xC167	U+003F	->	# QUESTION MARK
0xC168	U+003F	->	# QUESTION MARK
0xC169	U+00EC		# LATIN SMALL LETTER I WITH GRAVE
0xC16A	U+003F	->	# QUESTION MARK
0xC16B	U+003F	->	# QUESTION MARK
0xC16C	U+003F	->	# QUESTION MARK
0xC16D	U+003F	->	# QUESTION MARK
0xC16E	U+003F	->	# QUESTION MARK
0xC16F	U+00F2		# LATIN SMALL LETTER O WITH GRAVE
0xC170	U+003F	->	# QUESTION MARK
0xC171	U+003F	->	# QUESTION MARK
0xC172	U+003F	->	# QUESTION MARK
0xC173	U+003F	->	# QUESTION MARK
0xC174	U+003F	->	# QUESTION MARK
0xC175	U+00F9		# LATIN SMALL LETTER U WITH GRAVE
0xC176	U+003F	->	# QUESTION MARK
0xC177	U+1E81		# LATIN SMALL LETTER W WITH GRAVE
0xC178	U+003F	->	# QUESTION MARK
0xC179	U+1EF3		# LATIN SMALL LETTER Y WITH GRAVE
0xC17A	U+003F	->	# QUESTION MARK
0xC17B	U+003F	->	# QUESTION MARK
0xC17C	U+003F	->	# QUESTION MARK
0xC17D	U+003F	->	# QUESTION MARK
0xC17E	U+003F	->	# QUESTION MARK
0xC17F	U+003F	->	# QUESTION MARK
0xC180	U+003F	->	# QUESTION MARK
0xC181	U+003F	->	# QUESTION MARK
0xC182	U+003F	->	# QUESTION MARK
0xC183	U+003F	->	# QUESTION MARK
0xC184	U+003F	->	# QUESTION MARK
0xC185	U+003F	->	# QUESTION MARK
0xC186	U+003F	->	# QUESTION MARK
0xC187	U+003F	->	# QUESTION MARK
0xC188	U+003F	->	# QUESTION MARK
0xC189	U+003F	->	# QUESTION MARK
0xC18A	U+003F	->	# QUESTION MARK
0xC18B	U+003F	->	# QUESTION MARK
0xC18C	U+003F	->	# QUESTION MARK
0xC18D	U+003F	->	# QUESTION MARK
0xC18E	U+003F	->	# QUESTION MARK
0xC18F	U+003F	->	# QUESTION MARK
0xC190	U+003F	->	# QUESTION MARK
0xC191	U+003F	->	# QUESTION MARK
0xC192	U+003F	->	# QUESTION MARK
0xC193	U+003F	->	# QUESTION MARK
0xC194	U+003F	->	# QUESTION MARK
0xC195	U+003F	->	# QUESTION MARK
0xC196	U+003F	->	# QUESTION MARK
0xC197	U+003F	->	# QUESTION MARK
0xC198	U+003F	->	# QUESTION MARK
0xC199	U+003F	->	# QUESTION MARK
0xC19A	U+003F	->	# QUESTION MARK
0xC19B	U+003F	->	# QUESTION MARK
0xC19C	U+003F	->	# QUESTION MARK
0xC19D	U+003F	->	# QUESTION MARK
0xC19E	U+003F	->	# QUESTION MARK
0xC19F	U+003F	->	# QUESTION MARK
0xC1A0	U+003F	->	# QUESTION MARK
0xC1A1	U+003F	->	# QUESTION MARK
0xC1A2	U+003F	->	# QUESTION MARK
0xC1A3	U+003F	->	# QUESTION MARK
0xC1A4	U+003F	->	# QUESTION MARK
0xC1A5	U+003F	->	# QUESTION MARK
0xC1A6	U+003F	->	# QUESTION MARK
0xC1A7	U+003F	->	# QUESTION MARK
0xC1A8	U+003F	->	# QUESTION MARK
0xC1A9	U+003F	->	# QUESTION MARK
0xC1AA	U+003F	->	# QUESTION MARK
0xC1AB	U+003F	->	# QUESTION MARK
0xC1AC	U+003F	->	# QUESTION MARK
0xC1AD	U+003F	->	# QUESTION MARK
0xC1AE	U+003F	->	# QUESTION MARK
0xC1AF	U+003F	->	# QUESTION MARK
0xC1B0	U+003F	->	# QUESTION MARK
0xC1B1	U+003F	->	# QUESTION MARK
0xC1B2	U+003F	->	# QUESTION MARK
0xC1B3	U+003F	->	# QUESTION MARK
0xC1B4	U+003F	->	# QUESTION MARK
0xC1B5	U+003F	->	# QUESTION MARK
0xC1B6	U+003F	->	# QUESTION MARK
0xC1B7	U+003F	->	# QUESTION MARK
0xC1B8	U+003F	->	# QUESTION MARK
0xC1B9	U+003F	->	# QUESTION MARK
0xC1BA	U+003F	->	# QUESTION MARK
0xC1BB	U+003F	->	# QUESTION MARK
0xC1BC	U+003F	->	# QUESTION MARK
0xC1BD	U+003F	->	# QUESTION MARK
0xC1BE	U+003F	->	# QUESTION MARK
0xC1BF	U+003F	->	# QUESTION MARK
0xC1C0	U+003F	->	# QUESTION MARK
0xC1C1	U+003F	->	# QUESTION MARK
0xC1C2	U+003F	->	# QUESTION MARK
0xC1C3	U+003F	->	# QUESTION MARK
0xC1C4	U+003F	->	# QUESTION MARK
0xC1C5	U+003F	->	# QUESTION MARK
0xC1C6	U+003F	->	# QUESTION MARK
0xC1C7	U+003F	->	# QUESTION MARK
0xC1C8	U+003F	->	# QUESTION MARK
0xC1C9	U+003F	->	# QUESTION MARK
0xC1CA	U+003F	->	# QUESTION MARK
0xC1CB	U+003F	->	# QUESTION MARK
0xC1CC	U+003F	->	# QUESTION MARK
0xC1CD	U+003F	->	# QUESTION MARK
0xC1CE	U+003F	->	# QUESTION MARK
0xC1CF	U+003F	->	# QUESTION MARK
0xC1D0	U+003F	->	# QUESTION MARK
0xC1D1	U+003F	->	# QUESTION MARK
0xC1D2	U+003F	->	# QUESTION MARK
0xC1D3	U+003F	->	# QUESTION MARK
0xC1D4	U+003F	->	# QUESTION MARK
0xC1D5	U+003F	->	# QUESTION MARK
0xC1D6	U+003F	->	# QUESTION MARK
0xC1D7	U+003F	->	# QUESTION MARK
0xC1D8	U+003F	->	# QUESTION MARK
0xC1D9	U+003F	->	# QUESTION MARK
0xC1DA	U+003F	->	# QUESTION MARK
0xC1DB	U+003F	->	# QUESTION MARK
0xC1DC	U+003F	->	# QUESTION MARK
0xC1DD	U+003F	->	# QUESTION MARK
0xC1DE	U+003F	->	# QUESTION MARK
0xC1DF	U+003F	->	# QUESTION MARK
0xC1E0	U+003F	->	# QUESTION MARK
0xC1E1	U+003F	->	# QUESTION MARK
0xC1E2	U+003F	->	# QUESTION MARK
0xC1E3	U+003F	->	# QUESTION MARK
0xC1E4	U+003F	->	# QUESTION MARK
0xC1E5	U+003F	->	# QUESTION MARK
0xC1E6	U+003F	->	# QUESTION MARK
0xC1E7	U+003F	->	# QUESTION MARK
0xC1E8	U+003F	->	# QUESTION MARK
0xC1E9	U+003F	->	# QUESTION MARK
0xC1EA	U+003F	->	# QUESTION MARK
0xC1EB	U+003F	->	# QUESTION MARK
0xC1EC	U+003F	->	# QUESTION MARK
0xC1ED	U+003F	->	# QUESTION MARK
0xC1EE	U+003F	->	# QUESTION MARK
0xC1EF	U+003F	->	# QUESTION MARK
0xC1F0	U+003F	->	# QUESTION MARK
0xC1F1	U+003F	->	# QUESTION MARK
0xC1F2	U+003F	->	# QUESTION MARK
0xC1F3	U+003F	->	# QUESTION MARK
0xC1F4	U+003F	->	# QUESTION MARK
0xC1F5	U+003F	->	# QUESTION MARK
0xC1F6	U+003F	->	# QUESTION MARK
0xC1F7	U+003F	->	# QUESTION MARK
0xC1F8	U+003F	->	# QUESTION MARK
0xC1F9	U+003F	->	# QUESTION MARK
0xC1FA	U+003F	->	# QUESTION MARK
0xC1FB	U+003F	->	# QUESTION MARK
0xC1FC	U+003F	->	# QUESTION MARK
0xC1FD	U+003F	->	# QUESTION MARK
0xC1FE	U+003F	->	# QUESTION MARK
0xC1FF	U+003F	->	# QUESTION MARK
0xC201	U+003F	->	# QUESTION MARK
0xC202	U+003F	->	# QUESTION MARK
0xC203	U+003F	->	# QUESTION MARK
0xC204	U+003F	->	# QUESTION MARK
0xC205	U+003F	->	# QUESTION MARK
0xC206	U+003F	->	# QUESTION MARK
0xC207	U+003F	->	# QUESTION MARK
0xC208	U+003F	->	# QUESTION MARK
0xC209	U+003F	->	# QUESTION MARK
0xC20A	U+003F	->	# QUESTION MARK
0xC20B	U+003F	->	# QUESTION MARK
0xC20C	U+003F	->	# QUESTION MARK
0xC20D	U+003F	->	# QUESTION MARK
0xC20E	U+003F	->	# QUESTION MARK
0xC20F	U+003F	->	# QUESTION MARK
0xC210	U+003F	->	# QUESTION MARK
0xC211	U+003F	->	# QUESTION MARK
0xC212	U+003F	->	# QUESTION MARK
0xC213	U+003F	->	# QUESTION MARK
0xC214	U+003F	->	# QUESTION MARK
0xC215	U+003F	->	# QUESTION MARK
0xC216	U+003F	->	# QUESTION MARK
0xC217	U+003F	->	# QUESTION MARK
0xC218	U+003F	->	# QUESTION MARK
0xC219	U+003F	->	# QUESTION MARK
0xC21A	U+003F	->	# QUESTION MARK
0xC21B	U+003F	->	# QUESTION MARK
0xC21C	U+003F	->	# QUESTION MARK
0xC21D	U+003F	->	# QUESTION MARK
0xC21E	U+003F	->	# QUESTION MARK
0xC21F	U+003F	->	# QUESTION MARK
0xC220	U+00B4		# ACUTE ACCENT
0xC221	U+003F	->	# QUESTION MARK
0xC222	U+003F	->	# QUESTION MARK
0xC223	U+003F	->	# QUESTION MARK
0xC224	U+003F	->	# QUESTION MARK
0xC225	U+003F	->	# QUESTION MARK
0xC226	U+003F	->	# QUESTION MARK
0xC227	U+003F	->	# QUESTION MARK
0xC228	U+003F	->	# QUESTION MARK
0xC229	U+003F	->	# QUESTION MARK
0xC22A	U+003F	->	# QUESTION MARK
0xC22B	U+003F	->	# QUESTION MARK
0xC22C	U+003F	->	# QUESTION MARK
0xC22D	U+003F	->	# QUESTION MARK
0xC22E	U+003F	->	# QUESTION MARK
0xC22F	U+003F	->	# QUESTION MARK
0xC230	U+003F	->	# QUESTION MARK
0xC231	U+003F	->	# QUESTION MARK
0xC232	U+003F	->	# QUESTION MARK
0xC233	U+003F	->	# QUESTION MARK
0xC234	U+003F	->	# QUESTION MARK
0xC235	U+003F	->	# QUESTION MARK
0xC236	U+003F	->	# QUESTION MARK
0xC237	U+003F	->	# QUESTION MARK
0xC238	U+003F	->	# QUESTION MARK
0xC239	U+003F	->	# QUESTION MARK
0xC23A	U+003F	->	# QUESTION MARK
0xC23B	U+003F	->	# QUESTION MARK
0xC23C	U+003F	->	# QUESTION MARK
0xC23D	U+003F	->	# QUESTION MARK
0xC23E	U+003F	->	# QUESTION MARK
0xC23F	U+003F	->	# QUESTION MARK
0xC240	U+003F	->	# QUESTION MARK
0xC241	U+00C1		# LATIN CAPITAL LETTER A WITH ACUTE
0xC242	U+003F	->	# QUESTION MARK
0xC243	U+0106		# LATIN CAPITAL LETTER C WITH ACUTE
0xC244	U+003F	->	# QUESTION MARK
0xC245	U+00C9		# LATIN CAPITAL LETTER E WITH ACUTE
0xC246	U+003F	->	# QUESTION MARK
0xC247	U+01F4		# LATIN CAPITAL LETTER G WITH ACUTE
0xC248	U+003F	->	# QUESTION MARK
0xC249	U+00CD		# LATIN CAPITAL LETTER I WITH ACUTE
0xC24A	U+003F	->	# QUESTION MARK
0xC24B	U+1E30		# LATIN CAPITAL LETTER K WITH ACUTE
0xC24C	U+0139		# LATIN CAPITAL LETTER L WITH ACUTE
0xC24D	U+1E3E		# LATIN CAPITAL LETTER M WITH ACUTE
0xC24E	U+0143		# LATIN CAPITAL LETTER N WITH ACUTE
0xC24F	U+00D3		# LATIN CAPITAL LETTER O WITH ACUTE
0xC250	U+1E54		# LATIN CAPITAL LETTER P WITH ACUTE
0xC251	U+003F	->	# QUESTION MARK
0xC252	U+0154		# LATIN CAPITAL LETTER R WITH ACUTE
0xC253	U+015A		# LATIN CAPITAL LETTER S WITH ACUTE
0xC254	U+003F	->	# QUESTION MARK
0xC255	U+00DA		# LATIN CAPITAL LETTER U WITH ACUTE
0xC256	U+003F	->	# QUESTION MARK
0xC257	U+1E82		# LATIN CAPITAL LETTER W WITH ACUTE
0xC258	U+003F	->	# QUESTION MARK
0xC259	U+00DD		# LATIN CAPITAL LETTER Y WITH ACUTE
0xC25A	U+0179		# LATIN CAPITAL LETTER Z WITH ACUTE
0xC25B	U+003F	->	# QUESTION MARK
0xC25C	U+003F	->	# QUESTION MARK
0xC25D	U+003F	->	# QUESTION MARK
0xC25E	U+003F	->	# QUESTION MARK
0xC25F	U+003F	->	# QUESTION MARK
0xC260	U+003F	->	# QUESTION MARK
0xC261	U+00E1		# LATIN SMALL LETTER A WITH ACUTE
0xC262	U+003F	->	# QUESTION MARK
0xC263	U+0107		# LATIN SMALL LETTER C WITH ACUTE
0xC264	U+003F	->	# QUESTION MARK
0xC265	U+00E9		# LATIN SMALL LETTER E WITH ACUTE
0xC266	U+003F	->	# QUESTION MARK
0xC267	U+01F5		# LATIN SMALL LETTER G WITH ACUTE
0xC268	U+003F	->	# QUESTION MARK
0xC269	U+00ED		# LATIN SMALL LETTER I WITH ACUTE
0xC26A	U+003F	->	# QUESTION MARK
0xC26B	U+1E31		# LATIN SMALL LETTER K WITH ACUTE
0xC26C	U+013A		# LATIN SMALL LETTER L WITH ACUTE
0xC26D	U+1E3F		# LATIN SMALL LETTER M WITH ACUTE
0xC26E	U+0144		# LATIN SMALL LETTER N WITH ACUTE
0xC26F	U+00F3		# LATIN SMALL LETTER O WITH ACUTE
0xC270	U+1E55		# LATIN SMALL LETTER P WITH ACUTE
0xC271	U+003F	->	# QUESTION MARK
0xC272	U+0155		# LATIN SMALL LETTER R WITH ACUTE
0xC273	U+015B		# LATIN SMALL LETTER S WITH ACUTE
0xC274	U+003F	->	# QUESTION MARK
0xC275	U+00FA		# LATIN SMALL LETTER U WITH ACUTE
0xC276	U+003F	->	# QUESTION MARK
0xC277	U+1E83		# LATIN SMALL LETTER W WITH ACUTE
0xC278	U+003F	->	# QUESTION MARK
0xC279	U+00FD		# LATIN SMALL LETTER Y WITH ACUTE
0xC27A	U+017A		# LATIN SMALL LETTER Z WITH ACUTE
0xC27B	U+003F	->	# QUESTION MARK
0xC27C	U+003F	->	# QUESTION MARK
0xC27D	U+003F	->	# QUESTION MARK
0xC27E	U+003F	->	# QUESTION MARK
0xC27F	U+003F	->	# QUESTION MARK
0xC280	U+003F	->	# QUESTION MARK
0xC281	U+003F	->	# QUESTION MARK
0xC282	U+003F	->	# QUESTION MARK
0xC283	U+003F	->	# QUESTION MARK
0xC284	U+003F	->	# QUESTION MARK
0xC285	U+003F	->	# QUESTION MARK
0xC286	U+003F	->	# QUESTION MARK
0xC287	U+003F	->	# QUESTION MARK
0xC288	U+003F	->	# QUESTION MARK
0xC289	U+003F	->	# QUESTION MARK
0xC28A	U+003F	->	# QUESTION MARK
0xC28B	U+003F	->	# QUESTION MARK
0xC28C	U+003F	->	# QUESTION MARK
0xC28D	U+003F	->	# QUESTION MARK
0xC28E	U+003F	->	# QUESTION MARK
0xC28F	U+003F	->	# QUESTION MARK
0xC290	U+003F	->	# QUESTION MARK
0xC291	U+003F	->	# QUESTION MARK
0xC292	U+003F	->	# QUESTION MARK
0xC293	U+003F	->	# QUESTION MARK
0xC294	U+003F	->	# QUESTION MARK
0xC295	U+003F	->	# QUESTION MARK
0xC296	U+003F	->	# QUESTION MARK
0xC297	U+003F	->	# QUESTION MARK
0xC298	U+003F	->	# QUESTION MARK
