#?PETBL/1.0 SOURCE
#?o name="cp20949-ms-2000"
#?o ucm:code_set_alias="cp20949-ms	ms20949	windows20949	windows-20949"
## Source: 2000/08/26  21:00              177,698 c_20949.nls
#?o license="Public Domain"
0x43	U+0043		# LATIN CAPITAL LETTER C
0x43	U+00C7	<-	# LATIN CAPITAL LETTER C WITH CEDILLA
0x44	U+0044		# LATIN CAPITAL LETTER D
0x45	U+0045		# LATIN CAPITAL LETTER E
0x45	U+00C8	<-	# LATIN CAPITAL LETTER E WITH GRAVE
0x45	U+00C9	<-	# LATIN CAPITAL LETTER E WITH ACUTE
0x45	U+00CA	<-	# LATIN CAPITAL LETTER E WITH CIRCUMFLEX
0x45	U+00CB	<-	# LATIN CAPITAL LETTER E WITH DIAERESIS
0x46	U+0046		# LATIN CAPITAL LETTER F
0x47	U+0047		# LATIN CAPITAL LETTER G
0x48	U+0048		# LATIN CAPITAL LETTER H
0x49	U+0049		# LATIN CAPITAL LETTER I
0x49	U+00CC	<-	# LATIN CAPITAL LETTER I WITH GRAVE
0x49	U+00CD	<-	# LATIN CAPITAL LETTER I WITH ACUTE
0x49	U+00CE	<-	# LATIN CAPITAL LETTER I WITH CIRCUMFLEX
0x49	U+00CF	<-	# LATIN CAPITAL LETTER I WITH DIAERESIS
0x4A	U+004A		# LATIN CAPITAL LETTER J
0x4B	U+004B		# LATIN CAPITAL LETTER K
0x4C	U+004C		# LATIN CAPITAL LETTER L
0x4D	U+004D		# LATIN CAPITAL LETTER M
0x4E	U+004E		# LATIN CAPITAL LETTER N
0x4E	U+00D1	<-	# LATIN CAPITAL LETTER N WITH TILDE
0x4F	U+004F		# LATIN CAPITAL LETTER O
0x4F	U+00D2	<-	# LATIN CAPITAL LETTER O WITH GRAVE
0x4F	U+00D3	<-	# LATIN CAPITAL LETTER O WITH ACUTE
0x4F	U+00D4	<-	# LATIN CAPITAL LETTER O WITH CIRCUMFLEX
0x4F	U+00D5	<-	# LATIN CAPITAL LETTER O WITH TILDE
0x4F	U+00D6	<-	# LATIN CAPITAL LETTER O WITH DIAERESIS
0x50	U+0050		# LATIN CAPITAL LETTER P
0x51	U+0051		# LATIN CAPITAL LETTER Q
0x52	U+0052		# LATIN CAPITAL LETTER R
0x53	U+0053		# LATIN CAPITAL LETTER S
0x54	U+0054		# LATIN CAPITAL LETTER T
0x55	U+0055		# LATIN CAPITAL LETTER U
0x55	U+00D9	<-	# LATIN CAPITAL LETTER U WITH GRAVE
0x55	U+00DA	<-	# LATIN CAPITAL LETTER U WITH ACUTE
0x55	U+00DB	<-	# LATIN CAPITAL LETTER U WITH CIRCUMFLEX
0x55	U+00DC	<-	# LATIN CAPITAL LETTER U WITH DIAERESIS
0x56	U+0056		# LATIN CAPITAL LETTER V
0x57	U+0057		# LATIN CAPITAL LETTER W
0x58	U+0058		# LATIN CAPITAL LETTER X
0x59	U+0059		# LATIN CAPITAL LETTER Y
0x59	U+00DD	<-	# LATIN CAPITAL LETTER Y WITH ACUTE
0x5A	U+005A		# LATIN CAPITAL LETTER Z
0x5B	U+005B		# LEFT SQUARE BRACKET
0x5C	U+005C		# REVERSE SOLIDUS
0x5C	U+20A9	<-	# WON SIGN
0x5D	U+005D		# RIGHT SQUARE BRACKET
0x5E	U+005E		# CIRCUMFLEX ACCENT
0x5F	U+005F		# LOW LINE
0x60	U+0060		# GRAVE ACCENT
0x61	U+0061		# LATIN SMALL LETTER A
0x61	U+00E0	<-	# LATIN SMALL LETTER A WITH GRAVE
0x61	U+00E1	<-	# LATIN SMALL LETTER A WITH ACUTE
0x61	U+00E2	<-	# LATIN SMALL LETTER A WITH CIRCUMFLEX
0x61	U+00E3	<-	# LATIN SMALL LETTER A WITH TILDE
0x61	U+00E4	<-	# LATIN SMALL LETTER A WITH DIAERESIS
0x61	U+00E5	<-	# LATIN SMALL LETTER A WITH RING ABOVE
0x62	U+0062		# LATIN SMALL LETTER B
0x63	U+0063		# LATIN SMALL LETTER C
0x63	U+00E7	<-	# LATIN SMALL LETTER C WITH CEDILLA
0x64	U+0064		# LATIN SMALL LETTER D
0x65	U+0065		# LATIN SMALL LETTER E
0x65	U+00E8	<-	# LATIN SMALL LETTER E WITH GRAVE
0x65	U+00E9	<-	# LATIN SMALL LETTER E WITH ACUTE
0x65	U+00EA	<-	# LATIN SMALL LETTER E WITH CIRCUMFLEX
0x65	U+00EB	<-	# LATIN SMALL LETTER E WITH DIAERESIS
0x66	U+0066		# LATIN SMALL LETTER F
0x67	U+0067		# LATIN SMALL LETTER G
0x68	U+0068		# LATIN SMALL LETTER H
0x69	U+0069		# LATIN SMALL LETTER I
0x69	U+00EC	<-	# LATIN SMALL LETTER I WITH GRAVE
0x69	U+00ED	<-	# LATIN SMALL LETTER I WITH ACUTE
0x69	U+00EE	<-	# LATIN SMALL LETTER I WITH CIRCUMFLEX
0x69	U+00EF	<-	# LATIN SMALL LETTER I WITH DIAERESIS
0x6A	U+006A		# LATIN SMALL LETTER J
0x6B	U+006B		# LATIN SMALL LETTER K
0x6C	U+006C		# LATIN SMALL LETTER L
0x6D	U+006D		# LATIN SMALL LETTER M
0x6E	U+006E		# LATIN SMALL LETTER N
0x6E	U+00F1	<-	# LATIN SMALL LETTER N WITH TILDE
0x6F	U+006F		# LATIN SMALL LETTER O
0x6F	U+00F2	<-	# LATIN SMALL LETTER O WITH GRAVE
0x6F	U+00F3	<-	# LATIN SMALL LETTER O WITH ACUTE
0x6F	U+00F4	<-	# LATIN SMALL LETTER O WITH CIRCUMFLEX
0x6F	U+00F5	<-	# LATIN SMALL LETTER O WITH TILDE
0x6F	U+00F6	<-	# LATIN SMALL LETTER O WITH DIAERESIS
0x70	U+0070		# LATIN SMALL LETTER P
0x71	U+0071		# LATIN SMALL LETTER Q
0x72	U+0072		# LATIN SMALL LETTER R
0x73	U+0073		# LATIN SMALL LETTER S
0x74	U+0074		# LATIN SMALL LETTER T
0x75	U+0075		# LATIN SMALL LETTER U
0x75	U+00F9	<-	# LATIN SMALL LETTER U WITH GRAVE
0x75	U+00FA	<-	# LATIN SMALL LETTER U WITH ACUTE
0x75	U+00FB	<-	# LATIN SMALL LETTER U WITH CIRCUMFLEX
0x75	U+00FC	<-	# LATIN SMALL LETTER U WITH DIAERESIS
0x76	U+0076		# LATIN SMALL LETTER V
0x77	U+0077		# LATIN SMALL LETTER W
0x78	U+0078		# LATIN SMALL LETTER X
0x79	U+0079		# LATIN SMALL LETTER Y
0x79	U+00FD	<-	# LATIN SMALL LETTER Y WITH ACUTE
0x79	U+00FF	<-	# LATIN SMALL LETTER Y WITH DIAERESIS
0x7A	U+007A		# LATIN SMALL LETTER Z
0x7B	U+007B		# LEFT CURLY BRACKET
0x7C	U+007C		# VERTICAL LINE
0x7C	U+00A6	<-	# BROKEN BAR
0x7D	U+007D		# RIGHT CURLY BRACKET
0x7E	U+007E		# TILDE
0x7F	U+007F		# <control>
0x80	U+0080		# <control>
0x81	U+0081		# <control>
0x82	U+0082		# <control>
0x83	U+0083		# <control>
0x84	U+0084		# <control>
0x85	U+0085		# <control>
0x86	U+0086		# <control>
0x87	U+0087		# <control>
0x88	U+0088		# <control>
0x89	U+0089		# <control>
0x8A	U+008A		# <control>
0x8B	U+008B		# <control>
0x8C	U+008C		# <control>
0x8D	U+008D		# <control>
0x8E	U+008E		# <control>
0x8F	U+008F		# <control>
0x90	U+0090		# <control>
0x91	U+0091		# <control>
0x92	U+0092		# <control>
0x93	U+0093		# <control>
0x94	U+0094		# <control>
0x95	U+0095		# <control>
0x96	U+0096		# <control>
0x97	U+0097		# <control>
0x98	U+0098		# <control>
0x99	U+0099		# <control>
0x9A	U+009A		# <control>
0x9B	U+009B		# <control>
0x9C	U+009C		# <control>
0x9D	U+009D		# <control>
0x9E	U+009E		# <control>
0x9F	U+009F		# <control>
0xA0	U+F8E6		# <private>
0xA1A1	U+3000		# IDEOGRAPHIC SPACE
0xA1A2	U+3001		# IDEOGRAPHIC COMMA
0xA1A3	U+3002		# IDEOGRAPHIC FULL STOP
0xA1A4	U+00B7		# MIDDLE DOT
0xA1A5	U+2025		# TWO DOT LEADER
0xA1A6	U+2026		# HORIZONTAL ELLIPSIS
0xA1A7	U+00A8		# DIAERESIS
0xA1A8	U+3003		# DITTO MARK
0xA1A9	U+00AD		# SOFT HYPHEN
0xA1AA	U+2015		# HORIZONTAL BAR
0xA1AB	U+2225		# PARALLEL TO
0xA1AC	U+FF3C		# FULLWIDTH REVERSE SOLIDUS
0xA1AD	U+223C		# TILDE OPERATOR
0xA1AE	U+2018		# LEFT SINGLE QUOTATION MARK
0xA1AF	U+2019		# RIGHT SINGLE QUOTATION MARK
0xA1B0	U+201C		# LEFT DOUBLE QUOTATION MARK
0xA1B1	U+201D		# RIGHT DOUBLE QUOTATION MARK
0xA1B2	U+3014		# LEFT TORTOISE SHELL BRACKET
0xA1B3	U+3015		# RIGHT TORTOISE SHELL BRACKET
0xA1B4	U+3008		# LEFT ANGLE BRACKET
0xA1B5	U+3009		# RIGHT ANGLE BRACKET
0xA1B6	U+300A		# LEFT DOUBLE ANGLE BRACKET
0xA1B7	U+300B		# RIGHT DOUBLE ANGLE BRACKET
0xA1B8	U+300C		# LEFT CORNER BRACKET
0xA1B9	U+300D		# RIGHT CORNER BRACKET
0xA1BA	U+300E		# LEFT WHITE CORNER BRACKET
0xA1BB	U+300F		# RIGHT WHITE CORNER BRACKET
0xA1BC	U+3010		# LEFT BLACK LENTICULAR BRACKET
0xA1BD	U+3011		# RIGHT BLACK LENTICULAR BRACKET
0xA1BE	U+00B1		# PLUS-MINUS SIGN
0xA1BF	U+00D7		# MULTIPLICATION SIGN
0xA1C0	U+00F7		# DIVISION SIGN
0xA1C1	U+2260		# NOT EQUAL TO
0xA1C2	U+2264		# LESS-THAN OR EQUAL TO
0xA1C3	U+2265		# GREATER-THAN OR EQUAL TO
0xA1C4	U+221E		# INFINITY
0xA1C5	U+2234		# THEREFORE
0xA1C6	U+00B0		# DEGREE SIGN
0xA1C7	U+2032		# PRIME
0xA1C8	U+2033		# DOUBLE PRIME
0xA1C9	U+2103		# DEGREE CELSIUS
0xA1CA	U+212B		# ANGSTROM SIGN
0xA1CB	U+00A2	<-	# CENT SIGN
0xA1CB	U+FFE0		# FULLWIDTH CENT SIGN
0xA1CC	U+00A3	<-	# POUND SIGN
0xA1CC	U+FFE1		# FULLWIDTH POUND SIGN
0xA1CD	U+00A5	<-	# YEN SIGN
0xA1CD	U+FFE5		# FULLWIDTH YEN SIGN
0xA1CE	U+2642		# MALE SIGN
0xA1CF	U+2640		# FEMALE SIGN
0xA1D0	U+2220		# ANGLE
0xA1D1	U+22A5		# UP TACK
0xA1D2	U+2312		# ARC
0xA1D3	U+2202		# PARTIAL DIFFERENTIAL
0xA1D4	U+2207		# NABLA
0xA1D5	U+2261		# IDENTICAL TO
0xA1D6	U+2252		# APPROXIMATELY EQUAL TO OR THE IMAGE OF
0xA1D7	U+00A7		# SECTION SIGN
0xA1D8	U+203B		# REFERENCE MARK
0xA1D9	U+2606		# WHITE STAR
0xA1DA	U+2605		# BLACK STAR
0xA1DB	U+25CB		# WHITE CIRCLE
0xA1DC	U+25CF		# BLACK CIRCLE
0xA1DD	U+25CE		# BULLSEYE
0xA1DE	U+25C7		# WHITE DIAMOND
0xA1DF	U+25C6		# BLACK DIAMOND
0xA1E0	U+25A1		# WHITE SQUARE
0xA1E1	U+25A0		# BLACK SQUARE
0xA1E2	U+25B3		# WHITE UP-POINTING TRIANGLE
0xA1E3	U+25B2		# BLACK UP-POINTING TRIANGLE
0xA1E4	U+25BD		# WHITE DOWN-POINTING TRIANGLE
0xA1E5	U+25BC		# BLACK DOWN-POINTING TRIANGLE
0xA1E6	U+2192		# RIGHTWARDS ARROW
0xA1E7	U+2190		# LEFTWARDS ARROW
0xA1E8	U+2191		# UPWARDS ARROW
0xA1E9	U+2193		# DOWNWARDS ARROW
0xA1EA	U+2194		# LEFT RIGHT ARROW
0xA1EB	U+3013		# GETA MARK
0xA1EC	U+00AB	<-	# LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
0xA1EC	U+226A		# MUCH LESS-THAN
0xA1ED	U+00BB	<-	# RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
0xA1ED	U+226B		# MUCH GREATER-THAN
0xA1EE	U+221A		# SQUARE ROOT
0xA1EF	U+223D		# REVERSED TILDE
0xA1F0	U+221D		# PROPORTIONAL TO
0xA1F1	U+2235		# BECAUSE
0xA1F2	U+222B		# INTEGRAL
0xA1F3	U+222C		# DOUBLE INTEGRAL
0xA1F4	U+2208		# ELEMENT OF
0xA1F5	U+220B		# CONTAINS AS MEMBER
0xA1F6	U+2286		# SUBSET OF OR EQUAL TO
0xA1F7	U+2287		# SUPERSET OF OR EQUAL TO
0xA1F8	U+2282		# SUBSET OF
0xA1F9	U+2283		# SUPERSET OF
0xA1FA	U+222A		# UNION
0xA1FB	U+2229		# INTERSECTION
0xA1FC	U+2227		# LOGICAL AND
0xA1FD	U+2228		# LOGICAL OR
0xA1FE	U+00AC	<-	# NOT SIGN
0xA1FE	U+FFE2		# FULLWIDTH NOT SIGN
0xA2A1	U+21D2		# RIGHTWARDS DOUBLE ARROW
0xA2A2	U+21D4		# LEFT RIGHT DOUBLE ARROW
0xA2A3	U+2200		# FOR ALL
0xA2A4	U+2203		# THERE EXISTS
0xA2A5	U+00B4		# ACUTE ACCENT
0xA2A6	U+FF5E		# FULLWIDTH TILDE
0xA2A7	U+02C7		# CARON
0xA2A8	U+02D8		# BREVE
0xA2A9	U+02DD		# DOUBLE ACUTE ACCENT
0xA2AA	U+02DA		# RING ABOVE
0xA2AB	U+02D9		# DOT ABOVE
0xA2AC	U+00B8		# CEDILLA
0xA2AD	U+02DB		# OGONEK
0xA2AE	U+00A1		# INVERTED EXCLAMATION MARK
0xA2AF	U+00BF		# INVERTED QUESTION MARK
0xA2B0	U+02D0		# MODIFIER LETTER TRIANGULAR COLON
0xA2B1	U+222E		# CONTOUR INTEGRAL
0xA2B2	U+2211		# N-ARY SUMMATION
0xA2B3	U+220F		# N-ARY PRODUCT
0xA2B4	U+00A4		# CURRENCY SIGN
0xA2B5	U+2109		# DEGREE FAHRENHEIT
0xA2B6	U+2030		# PER MILLE SIGN
0xA2B7	U+25C1		# WHITE LEFT-POINTING TRIANGLE
0xA2B8	U+25C0		# BLACK LEFT-POINTING TRIANGLE
0xA2B9	U+25B7		# WHITE RIGHT-POINTING TRIANGLE
0xA2BA	U+25B6		# BLACK RIGHT-POINTING TRIANGLE
0xA2BB	U+2664		# WHITE SPADE SUIT
0xA2BC	U+2660		# BLACK SPADE SUIT
0xA2BD	U+2661		# WHITE HEART SUIT
0xA2BE	U+2665		# BLACK HEART SUIT
0xA2BF	U+2667		# WHITE CLUB SUIT
0xA2C0	U+2663		# BLACK CLUB SUIT
0xA2C1	U+2299		# CIRCLED DOT OPERATOR
0xA2C2	U+25C8		# WHITE DIAMOND CONTAINING BLACK SMALL DIAMOND
0xA2C3	U+25A3		# WHITE SQUARE CONTAINING BLACK SMALL SQUARE
0xA2C4	U+25D0		# CIRCLE WITH LEFT HALF BLACK
0xA2C5	U+25D1		# CIRCLE WITH RIGHT HALF BLACK
0xA2C6	U+2592		# MEDIUM SHADE
0xA2C7	U+25A4		# SQUARE WITH HORIZONTAL FILL
0xA2C8	U+25A5		# SQUARE WITH VERTICAL FILL
0xA2C9	U+25A8		# SQUARE WITH UPPER RIGHT TO LOWER LEFT FILL
0xA2CA	U+25A7		# SQUARE WITH UPPER LEFT TO LOWER RIGHT FILL
0xA2CB	U+25A6		# SQUARE WITH ORTHOGONAL CROSSHATCH FILL
0xA2CC	U+25A9		# SQUARE WITH DIAGONAL CROSSHATCH FILL
0xA2CD	U+2668		# HOT SPRINGS
0xA2CE	U+260F		# WHITE TELEPHONE
0xA2CF	U+260E		# BLACK TELEPHONE
0xA2D0	U+261C		# WHITE LEFT POINTING INDEX
0xA2D1	U+261E		# WHITE RIGHT POINTING INDEX
0xA2D2	U+00B6		# PILCROW SIGN
0xA2D3	U+2020		# DAGGER
0xA2D4	U+2021		# DOUBLE DAGGER
0xA2D5	U+2195		# UP DOWN ARROW
0xA2D6	U+2197		# NORTH EAST ARROW
0xA2D7	U+2199		# SOUTH WEST ARROW
0xA2D8	U+2196		# NORTH WEST ARROW
0xA2D9	U+2198		# SOUTH EAST ARROW
0xA2DA	U+266D		# MUSIC FLAT SIGN
0xA2DB	U+2669		# QUARTER NOTE
0xA2DC	U+266A		# EIGHTH NOTE
0xA2DD	U+266C		# BEAMED SIXTEENTH NOTES
0xA2DE	U+327F		# KOREAN STANDARD SYMBOL
0xA2DF	U+321C		# PARENTHESIZED HANGUL CIEUC U
0xA2E0	U+2116		# NUMERO SIGN
0xA2E1	U+33C7		# SQUARE CO
0xA2E2	U+2122		# TRADE MARK SIGN
0xA2E3	U+33C2		# SQUARE AM
0xA2E4	U+33D8		# SQUARE PM
0xA2E5	U+2121		# TELEPHONE SIGN
0xA2E6	U+20AC		# EURO SIGN
0xA2E7	U+00AE		# REGISTERED SIGN
0xA2E8	U+003F	->	# QUESTION MARK
0xA2E9	U+003F	->	# QUESTION MARK
0xA2EA	U+003F	->	# QUESTION MARK
0xA2EB	U+003F	->	# QUESTION MARK
0xA2EC	U+003F	->	# QUESTION MARK
0xA2ED	U+003F	->	# QUESTION MARK
0xA2EE	U+003F	->	# QUESTION MARK
0xA2EF	U+003F	->	# QUESTION MARK
0xA2F0	U+003F	->	# QUESTION MARK
0xA2F1	U+003F	->	# QUESTION MARK
0xA2F2	U+003F	->	# QUESTION MARK
0xA2F3	U+003F	->	# QUESTION MARK
0xA2F4	U+003F	->	# QUESTION MARK
0xA2F5	U+003F	->	# QUESTION MARK
0xA2F6	U+003F	->	# QUESTION MARK
0xA2F7	U+003F	->	# QUESTION MARK
0xA2F8	U+003F	->	# QUESTION MARK
0xA2F9	U+003F	->	# QUESTION MARK
0xA2FA	U+003F	->	# QUESTION MARK
0xA2FB	U+003F	->	# QUESTION MARK
0xA2FC	U+003F	->	# QUESTION MARK
0xA2FD	U+003F	->	# QUESTION MARK
0xA2FE	U+003F	->	# QUESTION MARK
0xA3A1	U+FF01		# FULLWIDTH EXCLAMATION MARK
0xA3A2	U+FF02		# FULLWIDTH QUOTATION MARK
0xA3A3	U+FF03		# FULLWIDTH NUMBER SIGN
0xA3A4	U+FF04		# FULLWIDTH DOLLAR SIGN
0xA3A5	U+FF05		# FULLWIDTH PERCENT SIGN
0xA3A6	U+FF06		# FULLWIDTH AMPERSAND
0xA3A7	U+FF07		# FULLWIDTH APOSTROPHE
0xA3A8	U+FF08		# FULLWIDTH LEFT PARENTHESIS
0xA3A9	U+FF09		# FULLWIDTH RIGHT PARENTHESIS
0xA3AA	U+FF0A		# FULLWIDTH ASTERISK
0xA3AB	U+FF0B		# FULLWIDTH PLUS SIGN
0xA3AC	U+FF0C		# FULLWIDTH COMMA
0xA3AD	U+FF0D		# FULLWIDTH HYPHEN-MINUS
0xA3AE	U+FF0E		# FULLWIDTH FULL STOP
0xA3AF	U+FF0F		# FULLWIDTH SOLIDUS
0xA3B0	U+FF10		# FULLWIDTH DIGIT ZERO
0xA3B1	U+FF11		# FULLWIDTH DIGIT ONE
0xA3B2	U+FF12		# FULLWIDTH DIGIT TWO
0xA3B3	U+FF13		# FULLWIDTH DIGIT THREE
0xA3B4	U+FF14		# FULLWIDTH DIGIT FOUR
0xA3B5	U+FF15		# FULLWIDTH DIGIT FIVE
0xA3B6	U+FF16		# FULLWIDTH DIGIT SIX
0xA3B7	U+FF17		# FULLWIDTH DIGIT SEVEN
0xA3B8	U+FF18		# FULLWIDTH DIGIT EIGHT
0xA3B9	U+FF19		# FULLWIDTH DIGIT NINE
0xA3BA	U+FF1A		# FULLWIDTH COLON
0xA3BB	U+FF1B		# FULLWIDTH SEMICOLON
0xA3BC	U+FF1C		# FULLWIDTH LESS-THAN SIGN
0xA3BD	U+FF1D		# FULLWIDTH EQUALS SIGN
0xA3BE	U+FF1E		# FULLWIDTH GREATER-THAN SIGN
0xA3BF	U+FF1F		# FULLWIDTH QUESTION MARK
0xA3C0	U+FF20		# FULLWIDTH COMMERCIAL AT
0xA3C1	U+FF21		# FULLWIDTH LATIN CAPITAL LETTER A
0xA3C2	U+FF22		# FULLWIDTH LATIN CAPITAL LETTER B
0xA3C3	U+FF23		# FULLWIDTH LATIN CAPITAL LETTER C
0xA3C4	U+FF24		# FULLWIDTH LATIN CAPITAL LETTER D
0xA3C5	U+FF25		# FULLWIDTH LATIN CAPITAL LETTER E
0xA3C6	U+FF26		# FULLWIDTH LATIN CAPITAL LETTER F
0xA3C7	U+FF27		# FULLWIDTH LATIN CAPITAL LETTER G
0xA3C8	U+FF28		# FULLWIDTH LATIN CAPITAL LETTER H
0xA3C9	U+FF29		# FULLWIDTH LATIN CAPITAL LETTER I
0xA3CA	U+FF2A		# FULLWIDTH LATIN CAPITAL LETTER J
0xA3CB	U+FF2B		# FULLWIDTH LATIN CAPITAL LETTER K
0xA3CC	U+FF2C		# FULLWIDTH LATIN CAPITAL LETTER L
0xA3CD	U+FF2D		# FULLWIDTH LATIN CAPITAL LETTER M
0xA3CE	U+FF2E		# FULLWIDTH LATIN CAPITAL LETTER N
0xA3CF	U+FF2F		# FULLWIDTH LATIN CAPITAL LETTER O
0xA3D0	U+FF30		# FULLWIDTH LATIN CAPITAL LETTER P
0xA3D1	U+FF31		# FULLWIDTH LATIN CAPITAL LETTER Q
0xA3D2	U+FF32		# FULLWIDTH LATIN CAPITAL LETTER R
0xA3D3	U+FF33		# FULLWIDTH LATIN CAPITAL LETTER S
0xA3D4	U+FF34		# FULLWIDTH LATIN CAPITAL LETTER T
0xA3D5	U+FF35		# FULLWIDTH LATIN CAPITAL LETTER U
0xA3D6	U+FF36		# FULLWIDTH LATIN CAPITAL LETTER V
0xA3D7	U+FF37		# FULLWIDTH LATIN CAPITAL LETTER W
0xA3D8	U+FF38		# FULLWIDTH LATIN CAPITAL LETTER X
0xA3D9	U+FF39		# FULLWIDTH LATIN CAPITAL LETTER Y
0xA3DA	U+FF3A		# FULLWIDTH LATIN CAPITAL LETTER Z
0xA3DB	U+FF3B		# FULLWIDTH LEFT SQUARE BRACKET
0xA3DC	U+FFE6		# FULLWIDTH WON SIGN
0xA3DD	U+FF3D		# FULLWIDTH RIGHT SQUARE BRACKET
0xA3DE	U+FF3E		# FULLWIDTH CIRCUMFLEX ACCENT
0xA3DF	U+FF3F		# FULLWIDTH LOW LINE
0xA3E0	U+FF40		# FULLWIDTH GRAVE ACCENT
0xA3E1	U+FF41		# FULLWIDTH LATIN SMALL LETTER A
0xA3E2	U+FF42		# FULLWIDTH LATIN SMALL LETTER B
0xA3E3	U+FF43		# FULLWIDTH LATIN SMALL LETTER C
0xA3E4	U+FF44		# FULLWIDTH LATIN SMALL LETTER D
0xA3E5	U+FF45		# FULLWIDTH LATIN SMALL LETTER E
0xA3E6	U+FF46		# FULLWIDTH LATIN SMALL LETTER F
0xA3E7	U+FF47		# FULLWIDTH LATIN SMALL LETTER G
0xA3E8	U+FF48		# FULLWIDTH LATIN SMALL LETTER H
0xA3E9	U+FF49		# FULLWIDTH LATIN SMALL LETTER I
0xA3EA	U+FF4A		# FULLWIDTH LATIN SMALL LETTER J
0xA3EB	U+FF4B		# FULLWIDTH LATIN SMALL LETTER K
0xA3EC	U+FF4C		# FULLWIDTH LATIN SMALL LETTER L
0xA3ED	U+FF4D		# FULLWIDTH LATIN SMALL LETTER M
0xA3EE	U+FF4E		# FULLWIDTH LATIN SMALL LETTER N
0xA3EF	U+FF4F		# FULLWIDTH LATIN SMALL LETTER O
0xA3F0	U+FF50		# FULLWIDTH LATIN SMALL LETTER P
0xA3F1	U+FF51		# FULLWIDTH LATIN SMALL LETTER Q
0xA3F2	U+FF52		# FULLWIDTH LATIN SMALL LETTER R
0xA3F3	U+FF53		# FULLWIDTH LATIN SMALL LETTER S
0xA3F4	U+FF54		# FULLWIDTH LATIN SMALL LETTER T
0xA3F5	U+FF55		# FULLWIDTH LATIN SMALL LETTER U
0xA3F6	U+FF56		# FULLWIDTH LATIN SMALL LETTER V
0xA3F7	U+FF57		# FULLWIDTH LATIN SMALL LETTER W
0xA3F8	U+FF58		# FULLWIDTH LATIN SMALL LETTER X
0xA3F9	U+FF59		# FULLWIDTH LATIN SMALL LETTER Y
0xA3FA	U+FF5A		# FULLWIDTH LATIN SMALL LETTER Z
0xA3FB	U+FF5B		# FULLWIDTH LEFT CURLY BRACKET
0xA3FC	U+FF5C		# FULLWIDTH VERTICAL LINE
0xA3FD	U+FF5D		# FULLWIDTH RIGHT CURLY BRACKET
